Datetime (UTC),P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m
2023-03-06 22:00:00,0.0,0.0,0.0,0.0,0.0,-0.11,2.9
2023-03-06 23:00:00,0.0,0.0,0.0,0.0,0.0,-0.1,3.38
2023-03-07 00:00:00,0.0,0.0,0.0,0.0,0.0,-0.05,3.86
2023-03-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.02,4.41
2023-03-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.19,5.03
2023-03-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.51,5.52
2023-03-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.94,5.66
2023-03-07 05:00:00,0.0,0.0,0.0,0.0,-4.1,1.16,5.72
2023-03-07 06:00:00,10.91,0.0,23.5,0.35,5.17,1.31,5.59
2023-03-07 07:00:00,43.3,0.0,63.22,0.95,13.92,1.56,5.24
2023-03-07 08:00:00,71.7,3.78,93.99,2.29,21.71,2.01,5.66
2023-03-07 09:00:00,140.46,3.87,168.79,3.07,27.98,2.87,7.45
2023-03-07 10:00:00,127.54,4.96,154.78,2.93,32.11,3.79,7.72
2023-03-07 11:00:00,143.98,3.17,173.86,2.95,33.56,4.51,7.59
2023-03-07 12:00:00,94.47,0.79,121.1,1.86,32.11,4.55,6.83
2023-03-07 13:00:00,67.86,0.06,91.69,1.33,27.98,3.82,5.79
2023-03-07 14:00:00,56.63,0.0,78.9,1.13,21.71,3.16,5.1
2023-03-07 15:00:00,27.09,0.0,44.4,0.67,13.92,2.97,4.34
2023-03-07 16:00:00,1.11,0.0,8.02,0.12,5.16,2.12,3.72
2023-03-07 17:00:00,0.0,0.0,0.0,0.0,0.0,1.47,2.48
2023-03-07 18:00:00,0.0,0.0,0.0,0.0,0.0,1.17,2.14
2023-03-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.91,2.0
2023-03-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.83,2.21
2023-03-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.7,2.41
2023-03-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.56,2.62
2023-03-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.38,2.55
2023-03-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.17,2.62
2023-03-08 01:00:00,0.0,0.0,0.0,0.0,0.0,-0.17,2.55
2023-03-08 02:00:00,0.0,0.0,0.0,0.0,0.0,-0.3,2.41
2023-03-08 03:00:00,0.0,0.0,0.0,0.0,0.0,-0.62,2.14
2023-03-08 04:00:00,0.0,0.0,0.0,0.0,0.0,-0.72,1.66
2023-03-08 05:00:00,0.0,0.0,0.0,0.0,-3.76,-0.84,1.03
2023-03-08 06:00:00,10.73,0.0,23.09,0.35,5.51,-0.95,0.76
2023-03-08 07:00:00,45.07,0.0,65.01,0.95,14.28,-0.34,0.69
2023-03-08 08:00:00,60.65,0.0,82.63,1.19,22.08,-0.12,1.38
2023-03-08 09:00:00,82.42,0.0,106.92,1.54,28.37,0.57,1.86
2023-03-08 10:00:00,111.66,0.0,138.86,1.99,32.5,0.97,2.76
2023-03-08 11:00:00,76.22,0.0,100.25,1.44,33.95,1.28,2.83
2023-03-08 12:00:00,113.39,0.04,140.96,2.03,32.48,1.21,2.34
2023-03-08 13:00:00,90.42,0.02,115.99,1.67,28.32,1.37,2.28
2023-03-08 14:00:00,67.22,0.29,90.32,1.39,22.02,1.33,1.59
2023-03-08 15:00:00,49.31,0.0,70.17,1.05,14.21,1.07,0.97
2023-03-08 16:00:00,5.23,0.0,15.2,0.23,5.43,0.81,0.69
2023-03-08 17:00:00,0.0,0.0,0.0,0.0,-3.84,0.49,0.69
2023-03-08 18:00:00,0.0,0.0,0.0,0.0,0.0,0.39,0.83
2023-03-08 19:00:00,0.0,0.0,0.0,0.0,0.0,0.22,1.31
2023-03-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.18,1.31
2023-03-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.19,1.31
2023-03-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.19,1.31
2023-03-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.16,1.24
2023-03-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.26,1.17
2023-03-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.52,1.03
2023-03-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.66,1.1
2023-03-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.77,0.69
2023-03-09 04:00:00,0.0,0.0,0.0,0.0,0.0,1.08,0.48
2023-03-09 05:00:00,0.0,0.0,0.0,0.0,-3.42,1.31,0.14
2023-03-09 06:00:00,0.45,0.0,6.55,0.1,5.86,1.01,0.83
2023-03-09 07:00:00,15.42,0.0,29.56,0.42,14.64,1.22,1.45
2023-03-09 08:00:00,51.71,0.18,73.06,1.08,22.46,1.91,1.72
2023-03-09 09:00:00,55.87,0.42,77.86,1.17,28.75,2.5,1.72
2023-03-09 10:00:00,48.66,0.19,69.9,1.02,32.9,3.26,2.07
2023-03-09 11:00:00,43.87,0.03,64.52,0.93,34.34,3.63,2.21
2023-03-09 12:00:00,62.51,0.82,85.66,1.33,32.85,4.27,2.9
2023-03-09 13:00:00,55.18,3.31,76.56,1.56,28.67,5.03,3.52
2023-03-09 14:00:00,40.6,0.0,61.08,0.88,22.34,5.37,3.31
2023-03-09 15:00:00,26.85,0.0,44.58,0.67,14.5,5.55,2.34
2023-03-09 16:00:00,1.99,0.0,9.85,0.15,5.71,5.29,2.07
2023-03-09 17:00:00,0.0,0.0,0.0,0.0,-3.58,5.66,2.62
2023-03-09 18:00:00,0.0,0.0,0.0,0.0,0.0,6.13,3.24
2023-03-09 19:00:00,0.0,0.0,0.0,0.0,0.0,5.25,2.41
2023-03-09 20:00:00,0.0,0.0,0.0,0.0,0.0,5.97,3.31
2023-03-09 21:00:00,0.0,0.0,0.0,0.0,0.0,6.93,3.66
2023-03-09 22:00:00,0.0,0.0,0.0,0.0,0.0,7.09,4.21
2023-03-09 23:00:00,0.0,0.0,0.0,0.0,0.0,7.15,4.41
2023-03-10 00:00:00,0.0,0.0,0.0,0.0,0.0,7.15,4.83
2023-03-10 01:00:00,0.0,0.0,0.0,0.0,0.0,7.51,4.9
2023-03-10 02:00:00,0.0,0.0,0.0,0.0,0.0,7.52,5.38
2023-03-10 03:00:00,0.0,0.0,0.0,0.0,0.0,7.64,5.86
2023-03-10 04:00:00,0.0,0.0,0.0,0.0,0.0,7.84,5.72
2023-03-10 05:00:00,0.0,0.0,0.0,0.0,-3.08,7.97,5.66
2023-03-10 06:00:00,2.53,0.0,10.97,0.16,6.21,8.04,5.45
2023-03-10 07:00:00,25.31,0.33,43.03,0.71,15.0,8.53,5.59
2023-03-10 08:00:00,55.46,15.1,73.76,3.08,22.83,8.68,4.97
2023-03-10 09:00:00,89.17,21.69,108.35,4.01,29.14,9.55,4.62
2023-03-10 10:00:00,122.02,20.48,145.26,4.3,33.3,10.29,4.76
2023-03-10 11:00:00,143.87,24.92,166.91,5.15,34.73,10.15,5.45
2023-03-10 12:00:00,106.71,32.5,122.6,5.48,33.22,10.61,4.97
2023-03-10 13:00:00,90.34,22.0,110.87,4.5,29.01,11.14,4.55
2023-03-10 14:00:00,62.43,11.68,84.08,3.47,22.65,10.89,4.34
2023-03-10 15:00:00,30.68,0.0,50.02,0.75,14.79,9.73,4.0
2023-03-10 16:00:00,6.13,0.0,17.03,0.26,5.98,8.68,4.0
2023-03-10 17:00:00,0.0,0.0,0.0,0.0,-3.31,7.61,4.28
2023-03-10 18:00:00,0.0,0.0,0.0,0.0,0.0,6.77,5.24
2023-03-10 19:00:00,0.0,0.0,0.0,0.0,0.0,6.31,6.07
2023-03-10 20:00:00,0.0,0.0,0.0,0.0,0.0,5.34,6.62
2023-03-10 21:00:00,0.0,0.0,0.0,0.0,0.0,3.17,7.59
2023-03-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.71,8.14
2023-03-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.27,8.14
2023-03-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.11,6.97
2023-03-11 01:00:00,0.0,0.0,0.0,0.0,0.0,-0.1,6.62
2023-03-11 02:00:00,0.0,0.0,0.0,0.0,0.0,-0.34,6.21
2023-03-11 03:00:00,0.0,0.0,0.0,0.0,0.0,-0.7,5.72
2023-03-11 04:00:00,0.0,0.0,0.0,0.0,0.0,-0.94,5.03
2023-03-11 05:00:00,0.0,0.0,0.0,0.0,-2.73,-1.19,4.69
2023-03-11 06:00:00,12.42,0.0,25.32,0.38,6.56,-1.27,4.34
2023-03-11 07:00:00,38.1,4.74,55.27,1.72,15.36,-1.09,5.31
2023-03-11 08:00:00,77.99,8.5,98.04,2.42,23.21,-0.27,5.45
2023-03-11 09:00:00,117.41,15.3,136.9,3.58,29.53,0.2,5.1
2023-03-11 10:00:00,154.97,10.62,179.44,3.66,33.69,0.89,4.69
2023-03-11 11:00:00,184.56,7.91,213.29,3.89,35.13,1.59,4.41
2023-03-11 12:00:00,142.79,9.08,168.4,3.39,33.6,2.16,4.0
2023-03-11 13:00:00,133.91,6.69,160.77,3.13,29.35,2.47,3.45
2023-03-11 14:00:00,102.29,2.47,128.65,2.26,22.96,2.85,3.45
2023-03-11 15:00:00,59.94,0.28,82.44,1.44,15.08,2.94,3.24
2023-03-11 16:00:00,13.86,0.0,27.64,0.42,6.25,2.8,2.9
2023-03-11 17:00:00,0.0,0.0,0.0,0.0,-3.05,2.24,2.07
2023-03-11 18:00:00,0.0,0.0,0.0,0.0,0.0,1.26,1.86
2023-03-11 19:00:00,0.0,0.0,0.0,0.0,0.0,-0.09,1.79
2023-03-11 20:00:00,0.0,0.0,0.0,0.0,0.0,-1.6,1.79
2023-03-11 21:00:00,0.0,0.0,0.0,0.0,0.0,-2.72,1.72
2023-03-11 22:00:00,0.0,0.0,0.0,0.0,0.0,-3.15,1.72
2023-03-11 23:00:00,0.0,0.0,0.0,0.0,0.0,-3.41,1.79
2023-03-12 00:00:00,0.0,0.0,0.0,0.0,0.0,-3.79,1.93
2023-03-12 01:00:00,0.0,0.0,0.0,0.0,0.0,-3.96,2.07
2023-03-12 02:00:00,0.0,0.0,0.0,0.0,0.0,-3.96,1.93
2023-03-12 03:00:00,0.0,0.0,0.0,0.0,0.0,-3.79,1.72
2023-03-12 04:00:00,0.0,0.0,0.0,0.0,0.0,-3.61,1.52
2023-03-12 05:00:00,0.0,0.0,0.0,0.0,-2.38,-3.71,1.59
2023-03-12 06:00:00,21.06,0.0,36.16,0.54,6.91,-3.24,1.59
2023-03-12 07:00:00,75.38,2.25,97.95,1.77,15.72,-0.8,1.86
2023-03-12 08:00:00,104.92,2.38,130.38,2.13,23.58,0.67,2.83
2023-03-12 09:00:00,135.45,6.41,161.66,2.95,29.92,1.51,3.24
2023-03-12 10:00:00,94.88,0.84,120.73,1.81,34.09,2.34,3.31
2023-03-12 11:00:00,140.84,2.15,169.85,2.64,35.52,2.16,3.59
2023-03-12 12:00:00,125.73,2.95,153.33,2.49,33.97,2.76,4.28
2023-03-12 13:00:00,52.64,0.39,74.16,1.11,29.69,2.95,4.28
2023-03-12 14:00:00,19.99,0.03,35.61,0.52,23.28,2.96,3.86
2023-03-12 15:00:00,11.48,0.0,24.48,0.35,15.36,3.45,4.41
2023-03-12 16:00:00,1.87,0.0,9.59,0.14,6.52,4.06,4.41
2023-03-12 17:00:00,0.0,0.0,0.0,0.0,-2.78,4.69,4.48
2023-03-12 18:00:00,0.0,0.0,0.0,0.0,0.0,5.43,4.55
2023-03-12 19:00:00,0.0,0.0,0.0,0.0,0.0,5.29,4.34
2023-03-12 20:00:00,0.0,0.0,0.0,0.0,0.0,5.93,4.55
2023-03-12 21:00:00,0.0,0.0,0.0,0.0,0.0,6.13,4.55
2023-03-12 22:00:00,0.0,0.0,0.0,0.0,0.0,5.93,4.34
2023-03-12 23:00:00,0.0,0.0,0.0,0.0,0.0,5.61,4.28
2023-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,5.43,4.21
2023-03-13 01:00:00,0.0,0.0,0.0,0.0,0.0,5.52,4.41
2023-03-13 02:00:00,0.0,0.0,0.0,0.0,0.0,5.77,4.48
2023-03-13 03:00:00,0.0,0.0,0.0,0.0,0.0,5.92,4.41
2023-03-13 04:00:00,0.0,0.0,0.0,0.0,0.0,6.19,4.69
2023-03-13 05:00:00,0.0,0.0,0.0,0.0,-2.03,6.68,5.52
2023-03-13 06:00:00,1.93,0.0,9.81,0.15,7.27,7.25,6.21
2023-03-13 07:00:00,32.53,0.48,51.84,0.8,16.09,8.27,6.28
2023-03-13 08:00:00,59.44,0.98,83.57,1.29,23.96,9.18,6.41
2023-03-13 09:00:00,58.49,2.52,81.9,1.39,30.32,10.09,6.48
2023-03-13 10:00:00,79.54,1.4,106.83,1.65,34.49,10.72,6.76
2023-03-13 11:00:00,83.4,0.22,112.12,1.63,35.91,11.19,6.48
2023-03-13 12:00:00,83.34,3.16,110.65,1.87,34.34,11.6,6.41
2023-03-13 13:00:00,79.59,2.48,107.14,1.78,30.04,12.01,5.31
2023-03-13 14:00:00,64.26,13.88,85.35,2.89,23.59,12.49,6.41
2023-03-13 15:00:00,39.97,2.25,61.45,1.41,15.65,13.19,5.79
2023-03-13 16:00:00,15.54,0.0,30.99,0.47,6.79,13.08,5.93
2023-03-13 17:00:00,0.0,0.0,0.0,0.0,-2.52,12.56,5.72
2023-03-13 18:00:00,0.0,0.0,0.0,0.0,0.0,12.15,5.31
2023-03-13 19:00:00,0.0,0.0,0.0,0.0,0.0,11.76,4.76
2023-03-13 20:00:00,0.0,0.0,0.0,0.0,0.0,11.61,4.9
2023-03-13 21:00:00,0.0,0.0,0.0,0.0,0.0,11.5,4.83
2023-03-13 22:00:00,0.0,0.0,0.0,0.0,0.0,11.12,4.28
2023-03-13 23:00:00,0.0,0.0,0.0,0.0,0.0,10.51,4.48
2023-03-14 00:00:00,0.0,0.0,0.0,0.0,0.0,10.03,4.76
2023-03-14 01:00:00,0.0,0.0,0.0,0.0,0.0,9.96,4.9
2023-03-14 02:00:00,0.0,0.0,0.0,0.0,0.0,9.73,5.52
2023-03-14 03:00:00,0.0,0.0,0.0,0.0,0.0,9.34,5.72
2023-03-14 04:00:00,0.0,0.0,0.0,0.0,0.0,8.9,5.72
2023-03-14 05:00:00,0.0,0.0,0.0,0.0,-1.68,8.42,5.52
2023-03-14 06:00:00,19.71,0.25,35.82,0.61,7.62,7.84,5.24
2023-03-14 07:00:00,70.29,0.07,96.16,1.39,16.45,8.44,5.93
2023-03-14 08:00:00,116.26,9.72,143.65,2.96,24.34,8.94,5.72
2023-03-14 09:00:00,125.44,9.67,153.32,3.02,30.71,9.73,8.14
2023-03-14 10:00:00,104.93,16.44,126.26,3.14,34.89,9.95,7.93
2023-03-14 11:00:00,125.03,8.72,153.46,2.92,36.31,10.1,5.93
2023-03-14 12:00:00,116.38,35.29,129.11,4.88,34.71,10.35,5.52
2023-03-14 13:00:00,104.34,16.16,127.73,3.33,30.38,11.04,5.93
2023-03-14 14:00:00,31.6,0.03,50.95,0.73,23.9,8.91,7.38
2023-03-14 15:00:00,26.39,0.1,43.87,0.65,15.94,5.1,6.07
2023-03-14 16:00:00,14.18,0.0,28.13,0.42,7.07,3.52,4.21
2023-03-14 17:00:00,0.0,0.0,0.0,0.0,-2.25,3.13,3.86
2023-03-14 18:00:00,0.0,0.0,0.0,0.0,0.0,2.74,3.24
2023-03-14 19:00:00,0.0,0.0,0.0,0.0,0.0,2.49,2.97
2023-03-14 20:00:00,0.0,0.0,0.0,0.0,0.0,2.15,2.97
2023-03-14 21:00:00,0.0,0.0,0.0,0.0,0.0,2.21,3.17
2023-03-14 22:00:00,0.0,0.0,0.0,0.0,0.0,2.02,3.03
2023-03-14 23:00:00,0.0,0.0,0.0,0.0,0.0,1.72,2.83
2023-03-15 00:00:00,0.0,0.0,0.0,0.0,0.0,1.32,2.97
2023-03-15 01:00:00,0.0,0.0,0.0,0.0,0.0,0.8,3.17
2023-03-15 02:00:00,0.0,0.0,0.0,0.0,0.0,0.19,3.17
2023-03-15 03:00:00,0.0,0.0,0.0,0.0,0.0,-0.27,3.1
2023-03-15 04:00:00,0.0,0.0,0.0,0.0,0.0,-0.6,3.03
2023-03-15 05:00:00,0.0,0.0,0.0,0.0,-1.33,-0.59,3.1
2023-03-15 06:00:00,19.47,0.29,34.47,0.54,7.98,-0.48,3.1
2023-03-15 07:00:00,66.37,4.67,87.39,1.69,16.82,0.52,2.97
2023-03-15 08:00:00,104.2,13.75,124.19,2.93,24.72,1.33,3.59
2023-03-15 09:00:00,124.76,29.32,137.05,4.3,31.1,2.08,4.0
2023-03-15 10:00:00,112.31,61.34,103.87,6.19,35.3,3.21,3.52
2023-03-15 11:00:00,110.22,84.86,87.49,7.81,36.7,4.43,3.17
2023-03-15 12:00:00,130.67,58.85,127.66,6.68,35.09,5.36,3.24
2023-03-15 13:00:00,131.92,32.14,146.75,4.98,30.72,5.72,3.38
2023-03-15 14:00:00,81.63,20.41,99.17,3.44,24.21,5.56,3.31
2023-03-15 15:00:00,47.78,10.91,65.99,2.48,16.22,4.73,3.1
2023-03-15 16:00:00,18.82,0.0,34.28,0.52,7.33,4.24,2.9
2023-03-15 17:00:00,0.0,0.0,0.0,0.0,-1.99,3.5,2.07
2023-03-15 18:00:00,0.0,0.0,0.0,0.0,0.0,2.22,1.72
2023-03-15 19:00:00,0.0,0.0,0.0,0.0,0.0,0.58,1.31
2023-03-15 20:00:00,0.0,0.0,0.0,0.0,0.0,-0.09,1.24
2023-03-15 21:00:00,0.0,0.0,0.0,0.0,0.0,-0.89,1.31
2023-03-15 22:00:00,0.0,0.0,0.0,0.0,0.0,-1.68,1.31
2023-03-15 23:00:00,0.0,0.0,0.0,0.0,0.0,-2.11,1.24
2023-03-16 00:00:00,0.0,0.0,0.0,0.0,0.0,-2.24,1.17
2023-03-16 01:00:00,0.0,0.0,0.0,0.0,0.0,-2.69,1.17
2023-03-16 02:00:00,0.0,0.0,0.0,0.0,0.0,-3.24,1.38
2023-03-16 03:00:00,0.0,0.0,0.0,0.0,0.0,-3.61,1.52
2023-03-16 04:00:00,0.0,0.0,0.0,0.0,0.0,-3.76,1.72
2023-03-16 05:00:00,0.0,0.0,0.0,0.0,-0.98,-3.73,1.86
2023-03-16 06:00:00,27.69,4.78,43.09,1.18,8.33,-3.38,1.93
2023-03-16 07:00:00,73.3,18.68,89.16,2.86,17.18,-1.03,1.66
2023-03-16 08:00:00,94.59,44.33,98.33,4.82,25.1,1.49,2.48
2023-03-16 09:00:00,101.5,72.65,86.93,6.57,31.5,3.21,3.03
2023-03-16 10:00:00,152.02,62.71,146.13,6.86,35.7,4.58,3.45
2023-03-16 11:00:00,163.36,61.94,159.16,7.08,37.1,5.48,3.66
2023-03-16 12:00:00,162.03,48.78,167.69,6.31,35.46,6.22,3.66
2023-03-16 13:00:00,138.93,37.4,151.48,5.32,31.06,6.62,3.72
2023-03-16 14:00:00,105.48,24.28,124.09,4.05,24.52,6.87,3.79
2023-03-16 15:00:00,64.49,11.09,85.55,2.57,16.51,6.88,3.66
2023-03-16 16:00:00,30.3,0.0,48.91,0.73,7.6,6.17,2.97
2023-03-16 17:00:00,0.0,0.0,0.0,0.0,-1.73,4.87,2.9
2023-03-16 18:00:00,0.0,0.0,0.0,0.0,0.0,3.86,2.83
2023-03-16 19:00:00,0.0,0.0,0.0,0.0,0.0,3.08,3.17
2023-03-16 20:00:00,0.0,0.0,0.0,0.0,0.0,2.57,3.24
2023-03-16 21:00:00,0.0,0.0,0.0,0.0,0.0,2.21,3.31
2023-03-16 22:00:00,0.0,0.0,0.0,0.0,0.0,2.04,3.38
2023-03-16 23:00:00,0.0,0.0,0.0,0.0,0.0,2.02,3.31
2023-03-17 00:00:00,0.0,0.0,0.0,0.0,0.0,2.03,3.17
2023-03-17 01:00:00,0.0,0.0,0.0,0.0,0.0,2.06,3.1
2023-03-17 02:00:00,0.0,0.0,0.0,0.0,0.0,2.17,2.97
2023-03-17 03:00:00,0.0,0.0,0.0,0.0,0.0,2.37,2.83
2023-03-17 04:00:00,0.0,0.0,0.0,0.0,0.0,2.5,2.76
2023-03-17 05:00:00,0.0,0.0,0.0,0.0,-0.62,2.42,2.76
2023-03-17 06:00:00,28.44,6.65,44.41,1.23,8.69,2.33,2.9
2023-03-17 07:00:00,74.6,20.12,91.19,2.84,17.55,3.5,2.76
2023-03-17 08:00:00,105.11,41.71,112.33,4.64,25.48,5.54,2.97
2023-03-17 09:00:00,155.25,44.62,164.38,5.63,31.89,7.78,3.52
2023-03-17 10:00:00,180.34,49.27,189.36,6.37,36.1,9.71,3.59
2023-03-17 11:00:00,206.91,33.89,230.64,5.89,37.49,11.36,3.59
2023-03-17 12:00:00,214.43,19.56,250.25,5.14,35.83,12.38,3.38
2023-03-17 13:00:00,180.03,11.15,217.58,4.04,31.4,13.01,3.17
2023-03-17 14:00:00,141.5,5.55,177.58,3.04,24.83,13.16,2.76
2023-03-17 15:00:00,81.24,1.87,110.31,1.78,16.79,12.91,2.62
2023-03-17 16:00:00,28.05,0.12,47.21,0.72,7.87,12.13,2.55
2023-03-17 17:00:00,0.0,0.0,0.0,0.0,-1.46,10.94,2.48
2023-03-17 18:00:00,0.0,0.0,0.0,0.0,0.0,9.78,2.41
2023-03-17 19:00:00,0.0,0.0,0.0,0.0,0.0,9.35,2.34
2023-03-17 20:00:00,0.0,0.0,0.0,0.0,0.0,8.67,2.48
2023-03-17 21:00:00,0.0,0.0,0.0,0.0,0.0,8.32,2.48
2023-03-17 22:00:00,0.0,0.0,0.0,0.0,0.0,7.84,2.34
2023-03-17 23:00:00,0.0,0.0,0.0,0.0,0.0,7.27,2.28
2023-03-18 00:00:00,0.0,0.0,0.0,0.0,0.0,6.54,2.14
2023-03-18 01:00:00,0.0,0.0,0.0,0.0,0.0,5.77,2.07
2023-03-18 02:00:00,0.0,0.0,0.0,0.0,0.0,5.43,2.14
2023-03-18 03:00:00,0.0,0.0,0.0,0.0,0.0,5.37,2.07
2023-03-18 04:00:00,0.0,0.0,0.0,0.0,0.0,5.28,1.86
2023-03-18 05:00:00,0.0,0.0,0.0,0.0,-0.27,5.06,1.93
2023-03-18 06:00:00,31.15,7.45,47.78,1.23,9.05,4.83,1.93
2023-03-18 07:00:00,55.32,30.48,65.56,2.98,17.92,6.51,1.86
2023-03-18 08:00:00,74.82,61.04,69.05,4.97,25.86,9.79,2.41
2023-03-18 09:00:00,95.32,80.49,77.02,6.34,32.29,11.81,3.1
2023-03-18 10:00:00,100.6,99.52,68.61,7.42,36.5,13.5,3.24
2023-03-18 11:00:00,100.93,106.84,64.24,7.9,37.89,14.93,3.24
2023-03-18 12:00:00,87.53,84.75,65.5,6.57,36.2,15.89,3.72
2023-03-18 13:00:00,77.47,59.57,72.98,5.19,31.74,16.08,3.79
2023-03-18 14:00:00,62.61,35.8,72.54,3.72,25.13,15.99,3.52
2023-03-18 15:00:00,49.81,17.61,68.48,2.54,17.07,15.58,2.34
2023-03-18 16:00:00,19.79,3.07,36.36,1.05,8.14,15.05,1.38
2023-03-18 17:00:00,0.0,0.0,0.0,0.0,-1.2,13.51,0.97
2023-03-18 18:00:00,0.0,0.0,0.0,0.0,0.0,12.44,1.03
2023-03-18 19:00:00,0.0,0.0,0.0,0.0,0.0,11.41,1.24
2023-03-18 20:00:00,0.0,0.0,0.0,0.0,0.0,10.22,1.24
2023-03-18 21:00:00,0.0,0.0,0.0,0.0,0.0,10.59,0.9
2023-03-18 22:00:00,0.0,0.0,0.0,0.0,0.0,9.91,0.69
2023-03-18 23:00:00,0.0,0.0,0.0,0.0,0.0,9.04,0.69
2023-03-19 00:00:00,0.0,0.0,0.0,0.0,0.0,7.95,0.83
2023-03-19 01:00:00,0.0,0.0,0.0,0.0,0.0,6.88,1.03
2023-03-19 02:00:00,0.0,0.0,0.0,0.0,0.0,5.53,1.24
2023-03-19 03:00:00,0.0,0.0,0.0,0.0,0.0,4.68,1.38
2023-03-19 04:00:00,0.0,0.0,0.0,0.0,0.0,4.05,1.45
2023-03-19 05:00:00,0.54,0.0,6.82,0.1,0.09,3.52,1.45
2023-03-19 06:00:00,37.45,5.23,55.43,1.12,9.41,3.19,1.45
2023-03-19 07:00:00,86.32,16.41,106.11,2.58,18.29,5.52,1.17
2023-03-19 08:00:00,123.31,31.13,139.89,4.04,26.25,9.66,1.45
2023-03-19 09:00:00,163.99,35.97,182.02,5.01,32.69,11.69,2.28
2023-03-19 10:00:00,175.49,36.37,194.28,5.23,36.91,12.85,2.97
2023-03-19 11:00:00,214.51,24.1,247.7,5.24,38.28,13.61,3.31
2023-03-19 12:00:00,184.19,26.78,211.86,4.92,36.57,13.96,3.45
2023-03-19 13:00:00,161.65,25.08,188.64,4.52,32.08,14.17,3.38
2023-03-19 14:00:00,96.32,34.53,110.92,4.12,25.44,14.0,3.1
2023-03-19 15:00:00,56.09,18.36,74.77,2.54,17.35,14.06,3.03
2023-03-19 16:00:00,25.33,2.52,43.52,0.92,8.4,13.7,2.41
2023-03-19 17:00:00,0.0,0.0,0.0,0.0,-0.94,12.6,2.0
2023-03-19 18:00:00,0.0,0.0,0.0,0.0,0.0,11.2,1.72
2023-03-19 19:00:00,0.0,0.0,0.0,0.0,0.0,9.7,1.72
2023-03-19 20:00:00,0.0,0.0,0.0,0.0,0.0,8.26,1.86
2023-03-19 21:00:00,0.0,0.0,0.0,0.0,0.0,7.23,1.86
2023-03-19 22:00:00,0.0,0.0,0.0,0.0,0.0,6.44,1.93
2023-03-19 23:00:00,0.0,0.0,0.0,0.0,0.0,5.93,1.86
2023-03-20 00:00:00,0.0,0.0,0.0,0.0,0.0,5.87,1.79
2023-03-20 01:00:00,0.0,0.0,0.0,0.0,0.0,5.02,1.79
2023-03-20 02:00:00,0.0,0.0,0.0,0.0,0.0,4.33,1.86
2023-03-20 03:00:00,0.0,0.0,0.0,0.0,0.0,4.55,1.93
2023-03-20 04:00:00,0.0,0.0,0.0,0.0,0.0,4.63,1.93
2023-03-20 05:00:00,0.0,0.0,5.17,0.08,0.44,5.14,1.72
2023-03-20 06:00:00,30.16,1.96,48.04,0.8,9.77,5.35,1.45
2023-03-20 07:00:00,68.16,7.26,90.26,1.72,18.66,7.41,1.59
2023-03-20 08:00:00,120.19,10.95,146.68,2.78,26.63,8.68,2.21
2023-03-20 09:00:00,98.74,9.0,123.49,2.31,33.08,9.46,2.28
2023-03-20 10:00:00,117.61,5.56,147.14,2.45,37.31,10.03,2.55
2023-03-20 11:00:00,129.79,12.29,156.45,3.01,38.68,10.48,2.76
2023-03-20 12:00:00,142.32,21.65,164.02,3.75,36.94,10.22,3.66
2023-03-20 13:00:00,124.02,5.63,154.56,2.59,32.41,10.36,3.79
2023-03-20 14:00:00,128.37,11.35,156.85,3.05,25.74,10.37,3.72
2023-03-20 15:00:00,79.49,5.02,105.62,1.89,17.63,10.42,3.66
2023-03-20 16:00:00,20.71,0.58,37.36,0.59,8.67,9.89,3.72
2023-03-20 17:00:00,0.0,0.0,0.0,0.0,-0.68,8.95,3.31
2023-03-20 18:00:00,0.0,0.0,0.0,0.0,0.0,8.06,3.1
2023-03-20 19:00:00,0.0,0.0,0.0,0.0,0.0,7.97,2.76
2023-03-20 20:00:00,0.0,0.0,0.0,0.0,0.0,7.54,2.83
2023-03-20 21:00:00,0.0,0.0,0.0,0.0,0.0,7.09,2.9
2023-03-20 22:00:00,0.0,0.0,0.0,0.0,0.0,6.9,2.9
2023-03-20 23:00:00,0.0,0.0,0.0,0.0,0.0,6.93,2.76
