,Unnamed: 0,temperature_2m,wind_speed_10m,wind_direction_10m,cloud_cover,shortwave_radiation,precipitation,Price (EUR/MWhe),P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Datetime (UTC),hour,day_of_week,month,is_weekend,price_lag_1h,price_lag_24h,price_lag_168h,P_lag_1h,P_lag_24h
1424,1592,17.7,10.0,142,23,357.0,0.0,93.83,167.04,175.71,69.54,6.85,33.97,19.73,1.52,2023-09-05 08:00:00,8,1,9,0,103.45,100.55,131.84,132.84,175.78
1425,1593,20.6,11.2,147,43,493.0,0.0,84.68,191.01,202.02,71.87,8.24,40.54,21.37,1.72,2023-09-05 09:00:00,9,1,9,0,93.83,85.91,122.41,167.04,200.77
1426,1594,22.4,12.5,147,6,602.0,0.0,77.43,203.32,216.3,72.87,9.06,44.69,22.81,1.86,2023-09-05 10:00:00,10,1,9,0,84.68,78.98,114.84,191.01,213.64
1427,1595,23.9,12.0,147,21,669.0,0.0,76.42,203.73,217.85,72.97,9.23,45.65,24.0,2.07,2023-09-05 11:00:00,11,1,9,0,77.43,73.16,107.82,203.32,213.73
1428,1596,24.8,12.9,144,3,689.0,0.0,78.98,192.25,207.01,71.87,8.76,43.19,24.91,2.21,2023-09-05 12:00:00,12,1,9,0,76.42,73.26,106.04,203.73,201.45
1429,1597,25.7,12.0,139,0,659.0,0.0,83.89,169.8,184.28,69.7,7.67,37.85,25.52,2.28,2023-09-05 13:00:00,13,1,9,0,78.98,83.1,112.31,192.25,178.29
1430,1598,26.0,9.4,137,2,579.0,0.0,92.18,138.24,151.09,66.21,6.06,30.48,25.8,2.21,2023-09-05 14:00:00,14,1,9,0,83.89,91.31,120.65,169.8,145.86
1431,1599,26.0,7.3,99,27,458.0,0.0,105.05,100.06,109.58,60.22,4.1,21.89,25.77,2.14,2023-09-05 15:00:00,15,1,9,0,92.18,104.42,142.07,138.24,106.37
1432,1600,25.5,5.0,90,0,311.0,0.0,128.16,57.35,63.04,47.53,2.05,12.67,25.29,1.79,2023-09-05 16:00:00,16,1,9,0,105.05,129.3,158.33,100.06,61.92
1433,1601,24.2,3.9,56,3,158.0,0.0,178.68,11.24,24.57,13.74,0.4,3.28,23.92,1.93,2023-09-05 17:00:00,17,1,9,0,128.16,173.04,174.68,57.35,13.26
1445,1613,11.6,0.5,225,47,2.0,0.0,141.11,37.17,43.1,33.56,1.02,7.23,14.5,0.76,2023-09-06 05:00:00,5,2,9,0,123.92,130.25,144.53,0.0,39.93
1446,1614,12.8,0.4,270,55,64.0,0.0,121.6,87.39,91.03,55.46,2.95,16.59,14.76,0.55,2023-09-06 06:00:00,6,2,9,0,141.11,119.56,140.36,37.17,91.05
1447,1615,15.8,2.3,162,0,201.0,0.0,102.86,129.39,136.79,64.06,5.04,25.58,17.32,0.48,2023-09-06 07:00:00,7,2,9,0,121.6,103.45,123.54,87.39,132.84
1448,1616,18.6,1.8,143,0,357.0,0.0,90.44,162.85,174.3,68.21,6.9,33.69,20.13,0.76,2023-09-06 08:00:00,8,2,9,0,102.86,93.83,112.46,129.39,167.04
1449,1617,22.3,3.4,108,1,494.0,0.0,83.56,186.84,201.3,70.26,8.33,40.22,22.18,1.31,2023-09-06 09:00:00,9,2,9,0,90.44,84.68,100.92,162.85,191.01
1450,1618,24.4,8.6,90,0,611.0,0.0,76.31,199.72,215.98,71.27,9.17,44.34,23.73,1.93,2023-09-06 10:00:00,10,2,9,0,83.56,77.43,97.21,186.84,203.32
1451,1619,25.5,10.8,90,2,680.0,0.0,72.94,200.27,217.71,71.28,9.35,45.27,24.77,2.07,2023-09-06 11:00:00,11,2,9,0,76.31,76.42,92.49,199.72,203.73
1452,1620,26.2,10.5,86,0,696.0,0.0,75.2,188.82,206.57,70.27,8.86,42.81,25.56,2.28,2023-09-06 12:00:00,12,2,9,0,72.94,78.98,91.05,200.27,192.25
1453,1621,26.9,11.5,88,0,662.0,0.0,83.03,166.36,183.39,68.24,7.75,37.48,26.04,2.41,2023-09-06 13:00:00,13,2,9,0,75.2,83.89,93.51,188.82,169.8
1454,1622,27.3,11.3,81,0,581.0,0.0,91.48,134.95,149.62,65.01,6.11,30.12,26.16,2.69,2023-09-06 14:00:00,14,2,9,0,83.03,92.18,97.86,166.36,138.24
1455,1623,27.0,12.4,80,0,460.0,0.0,106.79,96.97,107.72,59.14,4.11,21.54,25.91,2.9,2023-09-06 15:00:00,15,2,9,0,91.48,105.05,116.27,134.95,100.06
1456,1624,25.9,12.4,80,0,310.0,0.0,141.56,54.84,60.99,46.63,2.02,12.32,25.12,2.48,2023-09-06 16:00:00,16,2,9,0,106.79,128.16,140.03,96.97,57.35
1457,1625,24.0,10.2,67,0,154.0,0.0,181.0,9.92,23.35,12.86,0.37,2.93,23.48,2.55,2023-09-06 17:00:00,17,2,9,0,141.56,178.68,169.47,54.84,11.24
1469,1637,12.1,4.2,59,0,1.0,0.0,129.41,35.4,41.06,32.69,0.99,7.0,12.01,2.0,2023-09-07 05:00:00,5,3,9,0,115.47,141.11,133.7,0.0,37.17
1470,1638,13.4,4.2,59,0,66.0,0.0,125.22,85.0,87.95,55.05,2.93,16.35,13.35,1.66,2023-09-07 06:00:00,6,3,9,0,129.41,121.6,123.7,35.4,87.39
1471,1639,16.6,5.8,94,0,205.0,0.0,104.7,126.07,133.3,63.63,5.02,25.33,17.38,1.79,2023-09-07 07:00:00,7,3,9,0,125.22,102.86,114.46,85.0,129.39
1472,1640,18.7,8.0,80,0,358.0,0.0,91.06,159.8,170.42,67.73,6.88,33.41,19.76,2.34,2023-09-07 08:00:00,8,3,9,0,104.7,90.44,99.92,126.07,162.85
1473,1641,21.4,11.5,86,0,498.0,0.0,83.16,183.6,197.0,69.81,8.3,39.91,21.82,2.83,2023-09-07 09:00:00,9,3,9,0,91.06,83.56,92.88,159.8,186.84
1474,1642,23.5,13.0,85,0,608.0,0.0,74.86,195.85,211.31,70.82,9.14,43.99,23.55,3.17,2023-09-07 10:00:00,10,3,9,0,83.16,76.31,88.35,183.6,199.72
1475,1643,24.8,13.7,85,0,674.0,0.0,68.1,195.98,212.7,70.85,9.31,44.89,24.85,3.45,2023-09-07 11:00:00,11,3,9,0,74.86,72.94,82.46,195.85,200.27
1476,1644,26.1,14.1,86,0,687.0,0.0,70.59,184.06,201.06,70.07,8.8,42.43,25.81,3.59,2023-09-07 12:00:00,12,3,9,0,68.1,75.2,81.1,195.98,188.82
1477,1645,26.8,15.5,87,0,652.0,0.0,80.5,161.29,177.51,68.14,7.67,37.1,26.37,3.72,2023-09-07 13:00:00,13,3,9,0,70.59,83.03,82.98,184.06,166.36
1478,1646,27.0,16.5,80,0,568.0,0.0,88.0,129.79,143.63,64.93,6.01,29.76,26.55,3.86,2023-09-07 14:00:00,14,3,9,0,80.5,91.48,87.76,161.29,134.95
1479,1647,27.3,16.9,79,0,449.0,0.0,102.47,92.21,102.16,58.83,4.01,21.19,26.34,3.79,2023-09-07 15:00:00,15,3,9,0,88.0,106.79,101.33,129.79,96.97
1480,1648,26.3,15.5,78,5,304.0,0.0,130.34,50.98,56.47,45.71,1.94,11.98,25.65,3.17,2023-09-07 16:00:00,16,3,9,0,102.47,141.56,120.67,92.21,54.84
1481,1649,24.8,11.9,76,3,150.0,0.0,159.56,8.27,21.31,11.83,0.33,2.59,24.13,3.03,2023-09-07 17:00:00,17,3,9,0,130.34,181.0,146.09,50.98,9.92
1493,1661,13.4,2.5,98,3,1.0,0.0,132.49,32.96,38.95,31.72,0.96,6.76,12.47,1.66,2023-09-08 05:00:00,5,4,9,0,115.21,129.41,134.37,0.0,35.4
1494,1662,14.0,2.9,120,0,63.0,0.0,121.63,81.47,85.3,54.29,2.91,16.12,13.82,1.17,2023-09-08 06:00:00,6,4,9,0,132.49,125.22,128.17,32.96,85.0
1495,1663,16.7,2.8,140,0,199.0,0.0,103.34,121.8,130.29,62.81,5.01,25.08,17.47,0.97,2023-09-08 07:00:00,7,4,9,0,121.63,104.7,118.61,81.47,126.07
1496,1664,19.2,5.9,128,0,353.0,0.0,91.59,154.77,167.17,66.97,6.89,33.13,20.15,1.31,2023-09-08 08:00:00,8,4,9,0,103.34,91.06,108.32,121.8,159.8
1497,1665,21.4,6.4,128,0,494.0,0.0,83.06,178.01,193.6,69.07,8.32,39.59,22.21,1.45,2023-09-08 09:00:00,9,4,9,0,91.59,83.16,102.07,154.77,183.6
1498,1666,23.5,6.6,139,0,605.0,0.0,76.48,189.92,207.73,70.11,9.15,43.63,23.85,1.52,2023-09-08 10:00:00,10,4,9,0,83.06,74.86,96.91,178.01,195.85
1499,1667,25.3,6.8,148,0,671.0,0.0,73.18,189.82,208.98,70.09,9.31,44.51,25.12,1.59,2023-09-08 11:00:00,11,4,9,0,76.48,68.1,94.35,189.92,195.98
1500,1668,26.5,6.0,147,0,688.0,0.0,74.08,178.04,197.33,69.22,8.8,42.04,26.08,1.72,2023-09-08 12:00:00,12,4,9,0,73.18,70.59,94.11,189.82,184.06
1501,1669,27.4,6.5,146,0,657.0,0.0,82.6,155.6,173.9,67.2,7.66,36.73,26.71,1.86,2023-09-08 13:00:00,13,4,9,0,74.08,80.5,97.04,178.04,161.29
1502,1670,27.8,6.9,141,0,576.0,0.0,91.94,124.49,140.28,63.77,6.0,29.4,27.04,1.93,2023-09-08 14:00:00,14,4,9,0,82.6,88.0,100.78,155.6,129.79
1503,1671,27.9,8.0,126,0,455.0,0.0,107.99,87.7,98.94,57.79,3.98,20.83,27.06,1.86,2023-09-08 15:00:00,15,4,9,0,91.94,102.47,114.69,124.49,92.21
1504,1672,27.0,6.3,121,0,310.0,0.0,153.31,47.68,53.79,44.58,1.9,11.63,26.47,1.38,2023-09-08 16:00:00,16,4,9,0,107.99,130.34,129.57,87.7,50.98
1505,1673,24.6,2.9,83,0,152.0,0.0,205.48,2.57,0.0,11.66,0.17,2.24,24.89,1.66,2023-09-08 17:00:00,17,4,9,0,153.31,159.56,152.73,47.68,8.27
1517,1685,10.9,1.0,225,81,1.0,0.0,106.93,29.96,36.31,30.53,0.92,6.53,14.25,1.03,2023-09-09 05:00:00,5,5,9,1,106.76,132.49,103.96,0.0,32.96
1518,1686,10.7,1.9,158,100,55.0,0.0,99.06,76.79,80.49,53.73,2.84,15.88,14.74,0.76,2023-09-09 06:00:00,6,5,9,1,106.93,121.63,102.01,29.96,81.47
1519,1687,13.4,2.4,153,23,183.0,0.0,88.26,116.49,124.61,62.56,4.93,24.82,17.69,0.69,2023-09-09 07:00:00,7,5,9,1,99.06,103.34,96.16,76.79,121.8
1520,1688,17.3,3.4,148,0,357.0,0.0,78.08,147.96,160.88,66.83,6.8,32.85,21.3,0.83,2023-09-09 08:00:00,8,5,9,1,88.26,91.59,89.39,116.49,154.77
1521,1689,21.1,4.2,149,10,496.0,0.0,66.44,170.6,186.87,69.01,8.21,39.28,23.59,1.17,2023-09-09 09:00:00,9,5,9,1,78.08,83.06,81.25,147.96,178.01
1522,1690,23.4,4.9,163,5,606.0,0.0,33.15,182.54,200.84,70.02,9.04,43.28,25.03,1.38,2023-09-09 10:00:00,10,5,9,1,66.44,76.48,77.09,170.6,189.92
1523,1691,25.3,5.4,176,0,674.0,0.0,18.37,182.82,202.07,70.0,9.2,44.13,25.88,1.45,2023-09-09 11:00:00,11,5,9,1,33.15,73.18,66.21,182.54,189.82
1524,1692,26.6,4.7,176,18,691.0,0.0,24.05,171.27,190.43,69.11,8.68,41.66,26.56,1.45,2023-09-09 12:00:00,12,5,9,1,18.37,74.08,54.44,182.82,178.04
1525,1693,27.4,4.9,197,2,650.0,0.0,51.32,149.07,167.24,66.85,7.54,36.35,26.99,1.38,2023-09-09 13:00:00,13,5,9,1,24.05,82.6,69.59,171.27,155.6
1526,1694,27.7,5.2,205,2,570.0,0.0,79.54,118.68,133.89,63.55,5.88,29.03,27.18,1.24,2023-09-09 14:00:00,14,5,9,1,51.32,91.94,80.84,149.07,124.49
1527,1695,27.5,4.2,239,3,450.0,0.0,100.6,82.7,93.01,57.32,3.87,20.48,27.07,1.03,2023-09-09 15:00:00,15,5,9,1,79.54,107.99,94.97,118.68,87.7
1528,1696,26.5,4.8,257,0,299.0,0.0,123.58,43.9,49.01,43.58,1.8,11.28,26.63,0.76,2023-09-09 16:00:00,16,5,9,1,100.6,153.31,111.91,82.7,47.68
1529,1697,23.9,4.9,287,0,143.0,0.0,154.88,1.82,0.0,10.16,0.15,1.89,26.02,0.48,2023-09-09 17:00:00,17,5,9,1,123.58,205.48,123.67,43.9,2.57
1541,1709,11.4,1.3,236,100,1.0,0.0,98.39,26.5,32.15,29.06,0.85,6.29,14.57,1.17,2023-09-10 05:00:00,5,6,9,1,98.52,106.93,92.62,0.0,29.96
1542,1710,12.1,2.1,149,100,47.0,0.0,93.77,71.56,73.88,53.31,2.72,15.64,15.4,0.9,2023-09-10 06:00:00,6,6,9,1,98.39,99.06,85.57,26.5,76.79
1543,1711,13.4,2.4,153,99,148.0,0.0,83.49,109.85,116.65,62.52,4.77,24.56,18.38,0.62,2023-09-10 07:00:00,7,6,9,1,93.77,88.26,79.85,71.56,116.49
1544,1712,17.4,1.9,158,6,337.0,0.0,56.51,140.85,151.88,67.43,6.61,32.56,21.69,0.69,2023-09-10 08:00:00,8,6,9,1,83.49,78.08,65.1,109.85,147.96
1545,1713,21.2,2.7,157,15,490.0,0.0,28.71,163.08,177.38,69.77,8.0,38.96,23.92,1.03,2023-09-10 09:00:00,9,6,9,1,56.51,66.44,52.18,140.85,170.6
1546,1714,23.6,2.5,172,7,597.0,0.0,17.31,174.72,191.03,70.93,8.82,42.92,25.26,1.03,2023-09-10 10:00:00,10,6,9,1,28.71,33.15,32.29,163.08,182.54
1547,1715,25.3,2.6,164,3,663.0,0.0,7.31,177.47,184.47,80.69,8.85,43.75,26.08,0.9,2023-09-10 11:00:00,11,6,9,1,17.31,18.37,24.43,174.72,182.82
1548,1716,26.4,2.9,150,5,673.0,0.0,7.94,163.62,179.58,71.2,8.44,41.27,26.69,0.69,2023-09-10 12:00:00,12,6,9,1,7.31,24.05,19.04,177.47,171.27
1549,1717,27.1,3.2,153,0,646.0,0.0,28.9,142.36,157.01,69.24,7.33,35.97,27.12,0.48,2023-09-10 13:00:00,13,6,9,1,7.94,51.32,27.25,163.62,149.07
1550,1718,27.4,2.6,124,0,566.0,0.0,73.74,112.52,125.22,64.6,5.7,28.67,27.28,0.34,2023-09-10 14:00:00,14,6,9,1,28.9,79.54,53.82,142.36,118.68
1551,1719,27.3,1.9,68,0,442.0,0.0,99.36,77.23,85.55,57.14,3.71,20.12,27.23,0.48,2023-09-10 15:00:00,15,6,9,1,73.74,100.6,84.63,112.52,82.7
1552,1720,26.4,3.3,49,0,294.0,0.0,124.26,40.02,42.83,42.99,1.68,10.93,26.88,0.69,2023-09-10 16:00:00,16,6,9,1,99.36,123.58,108.25,77.23,43.9
1553,1721,24.1,3.7,349,0,140.0,0.0,152.49,1.32,0.0,9.05,0.14,1.54,25.39,0.76,2023-09-10 17:00:00,17,6,9,1,124.26,154.88,122.68,40.02,1.82
1565,1733,11.4,1.3,214,100,0.0,0.0,165.02,23.84,29.87,27.75,0.81,6.06,16.39,0.83,2023-09-11 05:00:00,5,0,9,0,138.34,98.39,142.85,0.0,26.5
1566,1734,12.3,1.1,198,100,51.0,0.0,132.88,67.13,69.99,52.0,2.66,15.39,16.14,0.76,2023-09-11 06:00:00,6,0,9,0,165.02,93.77,129.2,23.84,71.56
1567,1735,15.2,3.1,159,64,186.0,0.0,115.7,104.63,110.96,62.29,4.69,24.31,18.93,0.48,2023-09-11 07:00:00,7,0,9,0,132.88,83.49,110.1,67.13,109.85
1568,1736,18.5,3.9,158,0,344.0,0.0,98.44,134.85,147.08,66.27,6.55,32.28,22.56,0.62,2023-09-11 08:00:00,8,0,9,0,115.7,56.51,100.55,104.63,140.85
1569,1737,21.7,4.0,170,0,484.0,0.0,90.03,156.48,171.74,68.88,7.92,38.63,24.84,0.97,2023-09-11 09:00:00,9,0,9,0,98.44,28.71,85.91,134.85,163.08
1570,1738,23.7,5.5,169,0,595.0,0.0,87.59,168.05,185.35,69.81,8.73,42.56,26.16,1.24,2023-09-11 10:00:00,10,0,9,0,90.03,17.31,78.98,156.48,174.72
1571,1739,25.7,6.1,180,100,643.0,0.0,86.18,168.28,185.92,70.29,8.87,43.37,26.83,1.1,2023-09-11 11:00:00,11,0,9,0,87.59,7.31,73.16,168.05,177.47
1572,1740,27.2,7.6,251,100,646.0,0.0,91.6,158.39,171.44,73.3,8.31,40.88,27.35,1.1,2023-09-11 12:00:00,12,0,9,0,86.18,7.94,73.26,168.28,163.62
1573,1741,27.7,7.0,249,100,608.0,0.0,92.5,136.74,149.76,69.63,7.19,35.58,27.7,1.17,2023-09-11 13:00:00,13,0,9,0,91.6,28.9,83.1,158.39,142.36
1574,1742,27.7,6.0,245,10,547.0,0.0,99.58,107.6,116.26,66.62,5.52,28.3,27.87,1.24,2023-09-11 14:00:00,14,0,9,0,92.5,73.74,91.31,136.74,112.52
1575,1743,27.6,5.7,252,35,427.0,0.0,126.32,72.29,80.65,55.61,3.61,19.76,27.77,1.24,2023-09-11 15:00:00,15,0,9,0,99.58,99.36,104.42,107.6,77.23
1576,1744,27.1,5.8,266,0,280.0,0.0,210.78,36.34,39.43,40.97,1.6,10.57,27.36,1.03,2023-09-11 16:00:00,16,0,9,0,126.32,124.26,129.3,72.29,40.02
1577,1745,25.1,2.2,270,0,130.0,0.0,363.69,0.94,0.0,8.2,0.12,1.18,26.06,0.83,2023-09-11 17:00:00,17,0,9,0,210.78,152.49,173.04,36.34,1.32
1589,1757,14.1,0.4,360,100,0.0,0.0,216.14,21.54,20.37,29.96,0.72,5.82,16.82,0.9,2023-09-12 05:00:00,5,1,9,0,154.26,165.02,130.25,0.0,23.84
1590,1758,15.0,1.5,256,100,36.0,0.0,161.34,63.7,58.46,56.53,2.47,15.15,17.18,0.69,2023-09-12 06:00:00,6,1,9,0,216.14,132.88,119.56,21.54,67.13
1591,1759,16.7,1.1,90,100,113.0,0.0,130.45,98.86,99.42,65.52,4.45,24.05,19.79,0.48,2023-09-12 07:00:00,7,1,9,0,161.34,115.7,103.45,63.7,104.63
1592,1760,18.8,2.0,225,100,233.0,0.0,115.45,130.35,128.2,77.47,6.15,31.99,22.76,0.07,2023-09-12 08:00:00,8,1,9,0,130.45,98.44,93.83,98.86,134.85
1593,1761,20.7,1.5,14,92,327.0,0.0,106.07,156.06,135.5,98.82,7.12,38.31,24.6,1.1,2023-09-12 09:00:00,9,1,9,0,115.45,90.03,84.68,130.35,156.48
1594,1762,22.5,3.2,63,100,367.0,0.0,102.54,166.7,153.32,95.18,8.01,42.2,25.44,1.52,2023-09-12 10:00:00,10,1,9,0,106.07,87.59,77.43,156.06,168.05
1595,1763,24.6,6.0,65,48,576.0,0.0,100.32,164.89,161.86,86.61,8.32,42.98,26.18,1.45,2023-09-12 11:00:00,11,1,9,0,102.54,86.18,76.42,166.7,168.28
1596,1764,25.6,6.5,71,100,624.0,0.0,100.47,154.93,151.85,85.99,7.87,40.49,26.94,1.24,2023-09-12 12:00:00,12,1,9,0,100.32,91.6,78.98,164.89,158.39
1597,1765,26.4,8.0,82,100,590.0,0.0,104.3,130.88,140.27,71.23,6.98,35.2,27.53,1.24,2023-09-12 13:00:00,13,1,9,0,100.47,92.5,83.89,154.93,136.74
1598,1766,26.6,10.4,76,99,489.0,0.0,113.28,102.45,109.6,66.57,5.39,27.92,27.87,1.31,2023-09-12 14:00:00,14,1,9,0,104.3,99.58,92.18,130.88,107.6
1599,1767,26.4,8.6,68,99,357.0,0.0,140.69,74.71,63.59,70.71,3.35,19.4,27.95,1.38,2023-09-12 15:00:00,15,1,9,0,113.28,126.32,105.05,102.45,72.29
1600,1768,25.7,7.2,63,66,229.0,0.0,195.05,35.57,22.67,49.16,1.32,10.22,27.59,0.97,2023-09-12 16:00:00,16,1,9,0,140.69,210.78,128.16,74.71,36.34
1601,1769,24.2,9.5,53,39,117.0,0.0,261.96,0.79,0.0,7.85,0.12,0.83,26.06,0.9,2023-09-12 17:00:00,17,1,9,0,195.05,363.69,178.68,35.57,0.94
1613,1781,15.9,7.1,225,99,0.0,0.0,138.47,7.4,2.98,18.25,0.31,5.58,17.51,3.59,2023-09-13 05:00:00,5,2,9,0,120.44,216.14,141.11,0.0,21.54
1614,1782,16.0,10.1,272,100,7.0,0.0,131.16,23.28,7.16,37.76,0.75,14.91,17.55,3.86,2023-09-13 06:00:00,6,2,9,0,138.47,161.34,121.6,7.4,63.7
1615,1783,16.8,9.0,268,99,53.0,0.0,122.8,45.48,4.19,67.07,1.11,23.79,17.11,3.72,2023-09-13 07:00:00,7,2,9,0,131.16,130.45,102.86,23.28,98.86
1616,1784,17.2,10.1,266,100,120.0,0.0,106.52,115.36,44.4,119.25,3.53,31.7,17.46,3.45,2023-09-13 08:00:00,8,2,9,0,122.8,115.45,90.44,45.48,130.35
1617,1785,18.4,11.8,290,100,160.0,0.0,97.71,162.0,58.08,161.75,4.9,37.98,18.66,3.93,2023-09-13 09:00:00,9,2,9,0,106.52,106.07,83.56,115.36,156.06
1618,1786,18.8,11.6,286,99,195.0,0.0,92.89,150.62,46.23,158.09,4.36,41.84,19.76,3.72,2023-09-13 10:00:00,10,2,9,0,97.71,102.54,76.31,162.0,166.7
1619,1787,18.9,9.6,283,91,206.0,0.1,91.81,149.22,68.95,138.75,5.13,42.59,20.39,2.9,2023-09-13 11:00:00,11,2,9,0,92.89,100.32,72.94,150.62,164.89
1620,1788,20.1,11.0,259,91,266.0,0.0,90.0,123.24,42.26,131.01,3.79,40.09,21.11,3.1,2023-09-13 12:00:00,12,2,9,0,91.81,100.47,75.2,149.22,154.93
1621,1789,20.7,11.3,287,31,309.0,0.0,91.58,126.92,70.78,113.8,4.78,34.82,19.39,3.59,2023-09-13 13:00:00,13,2,9,0,90.0,104.3,83.03,123.24,130.88
1622,1790,21.3,11.3,292,93,331.0,0.0,97.0,90.89,42.45,95.81,3.16,27.55,19.78,3.66,2023-09-13 14:00:00,14,2,9,0,91.58,113.28,91.48,126.92,102.45
1623,1791,20.8,10.6,280,46,198.0,0.0,105.16,44.72,29.84,51.83,1.84,19.04,19.99,3.72,2023-09-13 15:00:00,15,2,9,0,97.0,140.69,106.79,90.89,74.71
1624,1792,18.7,20.4,328,98,189.0,0.0,128.6,14.71,13.57,24.23,0.72,9.86,19.14,3.79,2023-09-13 16:00:00,16,2,9,0,105.16,195.05,141.56,44.72,35.57
1625,1793,15.9,20.8,323,99,35.0,0.0,159.06,0.0,0.0,3.97,0.06,0.47,17.76,3.52,2023-09-13 17:00:00,17,2,9,0,128.6,261.96,181.0,14.71,0.79
1637,1805,7.3,5.5,328,73,0.0,0.0,184.05,13.09,19.68,18.83,0.63,5.34,9.6,1.31,2023-09-14 05:00:00,5,3,9,0,140.52,138.47,129.41,0.0,7.4
1638,1806,7.3,3.2,333,91,40.0,0.0,159.72,57.91,51.09,53.7,2.34,14.66,10.85,0.76,2023-09-14 06:00:00,6,3,9,0,184.05,131.16,125.22,13.09,23.28
1639,1807,9.9,2.3,321,42,154.0,0.0,123.6,101.55,76.58,82.17,4.1,23.52,11.92,1.17,2023-09-14 07:00:00,7,3,9,0,159.72,122.8,104.7,57.91,45.48
1640,1808,12.1,1.3,124,100,301.0,0.0,101.96,125.31,118.63,73.93,5.98,31.41,13.2,1.03,2023-09-14 08:00:00,8,3,9,0,123.6,106.52,91.06,101.55,115.36
1641,1809,14.5,2.4,63,69,424.0,0.0,94.67,152.0,150.61,75.94,7.67,37.66,14.56,1.03,2023-09-14 09:00:00,9,3,9,0,101.96,97.71,83.16,125.31,162.0
1642,1810,15.7,3.7,11,45,543.0,0.0,92.25,163.74,161.24,79.38,8.41,41.48,15.83,0.97,2023-09-14 10:00:00,10,3,9,0,94.67,92.89,74.86,152.0,150.62
1643,1811,16.6,5.0,360,58,590.0,0.0,91.47,159.27,159.4,76.42,8.36,42.21,16.87,1.03,2023-09-14 11:00:00,11,3,9,0,92.25,91.81,68.1,163.74,149.22
1644,1812,17.1,4.3,24,100,560.0,0.0,90.42,164.51,118.33,118.56,7.25,39.7,17.62,0.9,2023-09-14 12:00:00,12,3,9,0,91.47,90.0,70.59,159.27,123.24
1645,1813,17.5,4.3,42,100,583.0,0.0,93.41,144.88,85.34,125.21,5.76,34.43,18.12,0.76,2023-09-14 13:00:00,13,3,9,0,90.42,91.58,80.5,164.51,126.92
1646,1814,17.7,4.1,52,100,512.0,0.0,98.96,121.88,51.53,126.77,4.14,27.18,18.34,0.9,2023-09-14 14:00:00,14,3,9,0,93.41,97.0,88.0,144.88,90.89
1647,1815,17.8,4.7,32,68,371.0,0.0,121.2,74.59,36.93,84.36,2.69,18.68,18.47,0.62,2023-09-14 15:00:00,15,3,9,0,98.96,105.16,102.47,121.88,44.72
1648,1816,17.3,6.3,24,0,259.0,0.0,173.9,33.33,16.12,48.11,1.17,9.5,18.27,0.83,2023-09-14 16:00:00,16,3,9,0,121.2,128.6,130.34,74.59,14.71
1649,1817,15.7,6.2,21,0,113.0,0.0,240.96,0.0,0.0,5.48,0.08,0.11,17.8,0.97,2023-09-14 17:00:00,17,3,9,0,173.9,159.06,159.56,33.33,0.0
1661,1829,8.9,4.7,81,0,0.0,0.0,152.29,11.14,16.6,18.07,0.57,5.1,12.39,2.14,2023-09-15 05:00:00,5,4,9,0,135.35,184.05,132.49,0.0,13.09
1662,1830,9.5,4.3,95,2,45.0,0.0,130.78,55.84,41.12,58.23,2.16,14.41,12.58,1.86,2023-09-15 06:00:00,6,4,9,0,152.29,159.72,121.63,11.14,57.91
1663,1831,11.5,6.2,100,0,176.0,0.0,112.54,90.03,82.43,66.58,4.17,23.26,13.14,2.14,2023-09-15 07:00:00,7,4,9,0,130.78,123.6,103.34,55.84,101.55
1664,1832,13.3,6.2,100,15,320.0,0.0,96.7,124.15,113.91,78.08,6.0,31.12,14.85,2.41,2023-09-15 08:00:00,8,4,9,0,112.54,101.96,91.59,90.03,125.31
1665,1833,15.7,7.6,109,43,455.0,0.0,88.83,135.54,126.22,78.39,6.77,37.33,16.77,2.41,2023-09-15 09:00:00,9,4,9,0,96.7,94.67,83.06,124.15,152.0
1666,1834,17.6,8.1,111,19,563.0,0.0,78.67,153.52,161.7,70.05,8.43,41.11,18.37,2.34,2023-09-15 10:00:00,10,4,9,0,88.83,92.25,76.48,135.54,163.74
1667,1835,19.1,9.3,118,4,636.0,0.0,69.57,153.16,158.66,73.33,8.46,41.82,19.9,2.28,2023-09-15 11:00:00,11,4,9,0,78.67,91.47,73.18,153.52,159.27
1668,1836,20.1,8.9,111,24,647.0,0.0,73.89,154.78,103.99,121.66,6.76,39.3,21.15,2.41,2023-09-15 12:00:00,12,4,9,0,69.57,90.42,74.08,153.16,164.51
1669,1837,20.8,7.9,93,15,603.0,0.0,82.53,150.64,46.08,164.29,4.61,34.04,21.8,2.28,2023-09-15 13:00:00,13,4,9,0,73.89,93.41,82.6,154.78,144.88
1670,1838,21.8,8.0,126,27,515.0,0.0,93.36,117.89,20.29,145.71,3.04,26.8,22.0,2.34,2023-09-15 14:00:00,14,4,9,0,82.53,98.96,91.94,150.64,121.88
1671,1839,21.7,7.2,87,0,396.0,0.0,113.4,61.45,7.89,86.79,1.57,18.31,22.08,2.48,2023-09-15 15:00:00,15,4,9,0,93.36,121.2,107.99,117.89,74.59
1672,1840,21.2,8.4,110,32,259.0,0.0,157.11,25.33,3.52,43.98,0.74,9.15,21.64,2.21,2023-09-15 16:00:00,16,4,9,0,113.4,173.9,153.31,61.45,33.33
