Country,ISO3 Code,Datetime (UTC),Datetime (Local),Price (EUR/MWhe)
Germany,DEU,2022-09-14 03:00:00,2022-09-14 05:00:00,371.22
Germany,DEU,2022-09-14 04:00:00,2022-09-14 06:00:00,450.39
Germany,DEU,2022-09-14 05:00:00,2022-09-14 07:00:00,496.44
Germany,DEU,2022-09-14 06:00:00,2022-09-14 08:00:00,539.24
Germany,DEU,2022-09-14 07:00:00,2022-09-14 09:00:00,514.9
Germany,DEU,2022-09-14 08:00:00,2022-09-14 10:00:00,503.46
Germany,DEU,2022-09-14 09:00:00,2022-09-14 11:00:00,491.39
Germany,DEU,2022-09-14 10:00:00,2022-09-14 12:00:00,474.05
Germany,DEU,2022-09-14 11:00:00,2022-09-14 13:00:00,445.66
Germany,DEU,2022-09-14 12:00:00,2022-09-14 14:00:00,436.43
Germany,DEU,2022-09-14 13:00:00,2022-09-14 15:00:00,447.24
Germany,DEU,2022-09-14 14:00:00,2022-09-14 16:00:00,472.68
Germany,DEU,2022-09-14 15:00:00,2022-09-14 17:00:00,497.73
Germany,DEU,2022-09-14 16:00:00,2022-09-14 18:00:00,534.6
Germany,DEU,2022-09-14 17:00:00,2022-09-14 19:00:00,580.03
Germany,DEU,2022-09-14 18:00:00,2022-09-14 20:00:00,531.16
Germany,DEU,2022-09-14 19:00:00,2022-09-14 21:00:00,451.17
Germany,DEU,2022-09-14 20:00:00,2022-09-14 22:00:00,414.14
Germany,DEU,2022-09-14 21:00:00,2022-09-14 23:00:00,359.44
Germany,DEU,2022-09-14 22:00:00,2022-09-15 00:00:00,362.82
Germany,DEU,2022-09-14 23:00:00,2022-09-15 01:00:00,332.15
Germany,DEU,2022-09-15 00:00:00,2022-09-15 02:00:00,310.48
Germany,DEU,2022-09-15 01:00:00,2022-09-15 03:00:00,295.42
Germany,DEU,2022-09-15 02:00:00,2022-09-15 04:00:00,284.71
Germany,DEU,2022-09-15 03:00:00,2022-09-15 05:00:00,322.99
Germany,DEU,2022-09-15 04:00:00,2022-09-15 06:00:00,435.71
Germany,DEU,2022-09-15 05:00:00,2022-09-15 07:00:00,468.29
Germany,DEU,2022-09-15 06:00:00,2022-09-15 08:00:00,474.1
Germany,DEU,2022-09-15 07:00:00,2022-09-15 09:00:00,452.37
Germany,DEU,2022-09-15 08:00:00,2022-09-15 10:00:00,410.11
Germany,DEU,2022-09-15 09:00:00,2022-09-15 11:00:00,377.52
Germany,DEU,2022-09-15 10:00:00,2022-09-15 12:00:00,328.7
Germany,DEU,2022-09-15 11:00:00,2022-09-15 13:00:00,295.01
Germany,DEU,2022-09-15 12:00:00,2022-09-15 14:00:00,291.02
Germany,DEU,2022-09-15 13:00:00,2022-09-15 15:00:00,270.24
Germany,DEU,2022-09-15 14:00:00,2022-09-15 16:00:00,295.99
Germany,DEU,2022-09-15 15:00:00,2022-09-15 17:00:00,367.02
Germany,DEU,2022-09-15 16:00:00,2022-09-15 18:00:00,445.22
Germany,DEU,2022-09-15 17:00:00,2022-09-15 19:00:00,463.12
Germany,DEU,2022-09-15 18:00:00,2022-09-15 20:00:00,454.0
Germany,DEU,2022-09-15 19:00:00,2022-09-15 21:00:00,394.9
Germany,DEU,2022-09-15 20:00:00,2022-09-15 22:00:00,359.03
Germany,DEU,2022-09-15 21:00:00,2022-09-15 23:00:00,274.55
Germany,DEU,2022-09-15 22:00:00,2022-09-16 00:00:00,209.93
Germany,DEU,2022-09-15 23:00:00,2022-09-16 01:00:00,183.08
Germany,DEU,2022-09-16 00:00:00,2022-09-16 02:00:00,161.98
Germany,DEU,2022-09-16 01:00:00,2022-09-16 03:00:00,161.02
Germany,DEU,2022-09-16 02:00:00,2022-09-16 04:00:00,163.43
Germany,DEU,2022-09-16 03:00:00,2022-09-16 05:00:00,235.65
Germany,DEU,2022-09-16 04:00:00,2022-09-16 06:00:00,346.94
Germany,DEU,2022-09-16 05:00:00,2022-09-16 07:00:00,430.28
Germany,DEU,2022-09-16 06:00:00,2022-09-16 08:00:00,451.51
Germany,DEU,2022-09-16 07:00:00,2022-09-16 09:00:00,345.04
Germany,DEU,2022-09-16 08:00:00,2022-09-16 10:00:00,225.04
Germany,DEU,2022-09-16 09:00:00,2022-09-16 11:00:00,169.23
Germany,DEU,2022-09-16 10:00:00,2022-09-16 12:00:00,122.64
Germany,DEU,2022-09-16 11:00:00,2022-09-16 13:00:00,83.22
Germany,DEU,2022-09-16 12:00:00,2022-09-16 14:00:00,65.59
Germany,DEU,2022-09-16 13:00:00,2022-09-16 15:00:00,84.47
Germany,DEU,2022-09-16 14:00:00,2022-09-16 16:00:00,118.11
Germany,DEU,2022-09-16 15:00:00,2022-09-16 17:00:00,192.57
Germany,DEU,2022-09-16 16:00:00,2022-09-16 18:00:00,319.93
Germany,DEU,2022-09-16 17:00:00,2022-09-16 19:00:00,384.05
Germany,DEU,2022-09-16 18:00:00,2022-09-16 20:00:00,376.62
Germany,DEU,2022-09-16 19:00:00,2022-09-16 21:00:00,247.27
Germany,DEU,2022-09-16 20:00:00,2022-09-16 22:00:00,190.99
Germany,DEU,2022-09-16 21:00:00,2022-09-16 23:00:00,146.25
Germany,DEU,2022-09-16 22:00:00,2022-09-17 00:00:00,104.42
Germany,DEU,2022-09-16 23:00:00,2022-09-17 01:00:00,91.09
Germany,DEU,2022-09-17 00:00:00,2022-09-17 02:00:00,81.88
Germany,DEU,2022-09-17 01:00:00,2022-09-17 03:00:00,86.68
Germany,DEU,2022-09-17 02:00:00,2022-09-17 04:00:00,83.37
Germany,DEU,2022-09-17 03:00:00,2022-09-17 05:00:00,91.76
Germany,DEU,2022-09-17 04:00:00,2022-09-17 06:00:00,113.58
Germany,DEU,2022-09-17 05:00:00,2022-09-17 07:00:00,120.05
Germany,DEU,2022-09-17 06:00:00,2022-09-17 08:00:00,127.95
Germany,DEU,2022-09-17 07:00:00,2022-09-17 09:00:00,115.36
Germany,DEU,2022-09-17 08:00:00,2022-09-17 10:00:00,101.11
Germany,DEU,2022-09-17 09:00:00,2022-09-17 11:00:00,73.25
Germany,DEU,2022-09-17 10:00:00,2022-09-17 12:00:00,54.88
Germany,DEU,2022-09-17 11:00:00,2022-09-17 13:00:00,18.65
Germany,DEU,2022-09-17 12:00:00,2022-09-17 14:00:00,10.94
Germany,DEU,2022-09-17 13:00:00,2022-09-17 15:00:00,4.98
Germany,DEU,2022-09-17 14:00:00,2022-09-17 16:00:00,44.92
Germany,DEU,2022-09-17 15:00:00,2022-09-17 17:00:00,77.71
Germany,DEU,2022-09-17 16:00:00,2022-09-17 18:00:00,126.99
Germany,DEU,2022-09-17 17:00:00,2022-09-17 19:00:00,168.42
Germany,DEU,2022-09-17 18:00:00,2022-09-17 20:00:00,150.37
Germany,DEU,2022-09-17 19:00:00,2022-09-17 21:00:00,114.89
Germany,DEU,2022-09-17 20:00:00,2022-09-17 22:00:00,105.68
Germany,DEU,2022-09-17 21:00:00,2022-09-17 23:00:00,76.26
Germany,DEU,2022-09-17 22:00:00,2022-09-18 00:00:00,57.58
Germany,DEU,2022-09-17 23:00:00,2022-09-18 01:00:00,52.54
Germany,DEU,2022-09-18 00:00:00,2022-09-18 02:00:00,31.16
Germany,DEU,2022-09-18 01:00:00,2022-09-18 03:00:00,34.64
Germany,DEU,2022-09-18 02:00:00,2022-09-18 04:00:00,49.69
Germany,DEU,2022-09-18 03:00:00,2022-09-18 05:00:00,40.95
Germany,DEU,2022-09-18 04:00:00,2022-09-18 06:00:00,47.05
Germany,DEU,2022-09-18 05:00:00,2022-09-18 07:00:00,67.52
Germany,DEU,2022-09-18 06:00:00,2022-09-18 08:00:00,81.61
Germany,DEU,2022-09-18 07:00:00,2022-09-18 09:00:00,78.46
Germany,DEU,2022-09-18 08:00:00,2022-09-18 10:00:00,80.64
Germany,DEU,2022-09-18 09:00:00,2022-09-18 11:00:00,61.8
Germany,DEU,2022-09-18 10:00:00,2022-09-18 12:00:00,50.22
Germany,DEU,2022-09-18 11:00:00,2022-09-18 13:00:00,32.85
Germany,DEU,2022-09-18 12:00:00,2022-09-18 14:00:00,12.01
Germany,DEU,2022-09-18 13:00:00,2022-09-18 15:00:00,27.91
Germany,DEU,2022-09-18 14:00:00,2022-09-18 16:00:00,42.94
Germany,DEU,2022-09-18 15:00:00,2022-09-18 17:00:00,99.91
Germany,DEU,2022-09-18 16:00:00,2022-09-18 18:00:00,199.11
Germany,DEU,2022-09-18 17:00:00,2022-09-18 19:00:00,219.87
Germany,DEU,2022-09-18 18:00:00,2022-09-18 20:00:00,245.74
Germany,DEU,2022-09-18 19:00:00,2022-09-18 21:00:00,208.66
Germany,DEU,2022-09-18 20:00:00,2022-09-18 22:00:00,159.74
Germany,DEU,2022-09-18 21:00:00,2022-09-18 23:00:00,138.34
Germany,DEU,2022-09-18 22:00:00,2022-09-19 00:00:00,135.8
Germany,DEU,2022-09-18 23:00:00,2022-09-19 01:00:00,126.62
Germany,DEU,2022-09-19 00:00:00,2022-09-19 02:00:00,116.72
Germany,DEU,2022-09-19 01:00:00,2022-09-19 03:00:00,116.5
Germany,DEU,2022-09-19 02:00:00,2022-09-19 04:00:00,125.38
Germany,DEU,2022-09-19 03:00:00,2022-09-19 05:00:00,195.01
Germany,DEU,2022-09-19 04:00:00,2022-09-19 06:00:00,342.22
Germany,DEU,2022-09-19 05:00:00,2022-09-19 07:00:00,424.12
Germany,DEU,2022-09-19 06:00:00,2022-09-19 08:00:00,432.03
Germany,DEU,2022-09-19 07:00:00,2022-09-19 09:00:00,381.84
Germany,DEU,2022-09-19 08:00:00,2022-09-19 10:00:00,346.99
Germany,DEU,2022-09-19 09:00:00,2022-09-19 11:00:00,278.82
Germany,DEU,2022-09-19 10:00:00,2022-09-19 12:00:00,234.01
Germany,DEU,2022-09-19 11:00:00,2022-09-19 13:00:00,185.37
Germany,DEU,2022-09-19 12:00:00,2022-09-19 14:00:00,189.91
Germany,DEU,2022-09-19 13:00:00,2022-09-19 15:00:00,220.62
Germany,DEU,2022-09-19 14:00:00,2022-09-19 16:00:00,235.08
Germany,DEU,2022-09-19 15:00:00,2022-09-19 17:00:00,318.34
Germany,DEU,2022-09-19 16:00:00,2022-09-19 18:00:00,404.85
Germany,DEU,2022-09-19 17:00:00,2022-09-19 19:00:00,450.1
Germany,DEU,2022-09-19 18:00:00,2022-09-19 20:00:00,448.11
Germany,DEU,2022-09-19 19:00:00,2022-09-19 21:00:00,378.69
Germany,DEU,2022-09-19 20:00:00,2022-09-19 22:00:00,317.7
Germany,DEU,2022-09-19 21:00:00,2022-09-19 23:00:00,273.17
Germany,DEU,2022-09-19 22:00:00,2022-09-20 00:00:00,254.3
Germany,DEU,2022-09-19 23:00:00,2022-09-20 01:00:00,254.24
Germany,DEU,2022-09-20 00:00:00,2022-09-20 02:00:00,262.69
Germany,DEU,2022-09-20 01:00:00,2022-09-20 03:00:00,254.61
Germany,DEU,2022-09-20 02:00:00,2022-09-20 04:00:00,256.1
Germany,DEU,2022-09-20 03:00:00,2022-09-20 05:00:00,279.57
Germany,DEU,2022-09-20 04:00:00,2022-09-20 06:00:00,380.48
Germany,DEU,2022-09-20 05:00:00,2022-09-20 07:00:00,441.14
Germany,DEU,2022-09-20 06:00:00,2022-09-20 08:00:00,446.03
Germany,DEU,2022-09-20 07:00:00,2022-09-20 09:00:00,418.82
Germany,DEU,2022-09-20 08:00:00,2022-09-20 10:00:00,377.96
Germany,DEU,2022-09-20 09:00:00,2022-09-20 11:00:00,358.89
Germany,DEU,2022-09-20 10:00:00,2022-09-20 12:00:00,334.16
Germany,DEU,2022-09-20 11:00:00,2022-09-20 13:00:00,327.74
Germany,DEU,2022-09-20 12:00:00,2022-09-20 14:00:00,329.56
Germany,DEU,2022-09-20 13:00:00,2022-09-20 15:00:00,336.97
Germany,DEU,2022-09-20 14:00:00,2022-09-20 16:00:00,368.33
Germany,DEU,2022-09-20 15:00:00,2022-09-20 17:00:00,431.3
Germany,DEU,2022-09-20 16:00:00,2022-09-20 18:00:00,475.92
Germany,DEU,2022-09-20 17:00:00,2022-09-20 19:00:00,540.31
Germany,DEU,2022-09-20 18:00:00,2022-09-20 20:00:00,500.12
Germany,DEU,2022-09-20 19:00:00,2022-09-20 21:00:00,442.13
Germany,DEU,2022-09-20 20:00:00,2022-09-20 22:00:00,405.4
Germany,DEU,2022-09-20 21:00:00,2022-09-20 23:00:00,372.34
Germany,DEU,2022-09-20 22:00:00,2022-09-21 00:00:00,334.56
Germany,DEU,2022-09-20 23:00:00,2022-09-21 01:00:00,322.97
Germany,DEU,2022-09-21 00:00:00,2022-09-21 02:00:00,317.1
Germany,DEU,2022-09-21 01:00:00,2022-09-21 03:00:00,310.74
Germany,DEU,2022-09-21 02:00:00,2022-09-21 04:00:00,309.29
Germany,DEU,2022-09-21 03:00:00,2022-09-21 05:00:00,342.04
Germany,DEU,2022-09-21 04:00:00,2022-09-21 06:00:00,424.27
Germany,DEU,2022-09-21 05:00:00,2022-09-21 07:00:00,521.86
Germany,DEU,2022-09-21 06:00:00,2022-09-21 08:00:00,511.36
Germany,DEU,2022-09-21 07:00:00,2022-09-21 09:00:00,435.82
Germany,DEU,2022-09-21 08:00:00,2022-09-21 10:00:00,363.44
Germany,DEU,2022-09-21 09:00:00,2022-09-21 11:00:00,332.71
Germany,DEU,2022-09-21 10:00:00,2022-09-21 12:00:00,307.68
Germany,DEU,2022-09-21 11:00:00,2022-09-21 13:00:00,308.31
Germany,DEU,2022-09-21 12:00:00,2022-09-21 14:00:00,315.26
Germany,DEU,2022-09-21 13:00:00,2022-09-21 15:00:00,328.4
Germany,DEU,2022-09-21 14:00:00,2022-09-21 16:00:00,353.25
Germany,DEU,2022-09-21 15:00:00,2022-09-21 17:00:00,406.77
Germany,DEU,2022-09-21 16:00:00,2022-09-21 18:00:00,472.09
Germany,DEU,2022-09-21 17:00:00,2022-09-21 19:00:00,566.74
Germany,DEU,2022-09-21 18:00:00,2022-09-21 20:00:00,515.35
Germany,DEU,2022-09-21 19:00:00,2022-09-21 21:00:00,412.42
Germany,DEU,2022-09-21 20:00:00,2022-09-21 22:00:00,372.03
Germany,DEU,2022-09-21 21:00:00,2022-09-21 23:00:00,342.83
Germany,DEU,2022-09-21 22:00:00,2022-09-22 00:00:00,360.64
Germany,DEU,2022-09-21 23:00:00,2022-09-22 01:00:00,333.94
Germany,DEU,2022-09-22 00:00:00,2022-09-22 02:00:00,331.18
Germany,DEU,2022-09-22 01:00:00,2022-09-22 03:00:00,319.34
Germany,DEU,2022-09-22 02:00:00,2022-09-22 04:00:00,327.93
Germany,DEU,2022-09-22 03:00:00,2022-09-22 05:00:00,360.35
Germany,DEU,2022-09-22 04:00:00,2022-09-22 06:00:00,440.29
Germany,DEU,2022-09-22 05:00:00,2022-09-22 07:00:00,548.18
Germany,DEU,2022-09-22 06:00:00,2022-09-22 08:00:00,509.83
Germany,DEU,2022-09-22 07:00:00,2022-09-22 09:00:00,409.22
Germany,DEU,2022-09-22 08:00:00,2022-09-22 10:00:00,344.92
Germany,DEU,2022-09-22 09:00:00,2022-09-22 11:00:00,313.58
Germany,DEU,2022-09-22 10:00:00,2022-09-22 12:00:00,296.27
Germany,DEU,2022-09-22 11:00:00,2022-09-22 13:00:00,283.42
Germany,DEU,2022-09-22 12:00:00,2022-09-22 14:00:00,299.37
Germany,DEU,2022-09-22 13:00:00,2022-09-22 15:00:00,321.25
Germany,DEU,2022-09-22 14:00:00,2022-09-22 16:00:00,371.55
Germany,DEU,2022-09-22 15:00:00,2022-09-22 17:00:00,429.91
Germany,DEU,2022-09-22 16:00:00,2022-09-22 18:00:00,498.06
Germany,DEU,2022-09-22 17:00:00,2022-09-22 19:00:00,598.26
Germany,DEU,2022-09-22 18:00:00,2022-09-22 20:00:00,509.35
Germany,DEU,2022-09-22 19:00:00,2022-09-22 21:00:00,423.72
Germany,DEU,2022-09-22 20:00:00,2022-09-22 22:00:00,399.55
Germany,DEU,2022-09-22 21:00:00,2022-09-22 23:00:00,364.58
Germany,DEU,2022-09-22 22:00:00,2022-09-23 00:00:00,346.98
Germany,DEU,2022-09-22 23:00:00,2022-09-23 01:00:00,318.3
Germany,DEU,2022-09-23 00:00:00,2022-09-23 02:00:00,300.76
Germany,DEU,2022-09-23 01:00:00,2022-09-23 03:00:00,291.67
Germany,DEU,2022-09-23 02:00:00,2022-09-23 04:00:00,296.89
Germany,DEU,2022-09-23 03:00:00,2022-09-23 05:00:00,328.85
Germany,DEU,2022-09-23 04:00:00,2022-09-23 06:00:00,411.32
Germany,DEU,2022-09-23 05:00:00,2022-09-23 07:00:00,480.52
Germany,DEU,2022-09-23 06:00:00,2022-09-23 08:00:00,453.78
Germany,DEU,2022-09-23 07:00:00,2022-09-23 09:00:00,386.01
Germany,DEU,2022-09-23 08:00:00,2022-09-23 10:00:00,350.45
Germany,DEU,2022-09-23 09:00:00,2022-09-23 11:00:00,333.78
Germany,DEU,2022-09-23 10:00:00,2022-09-23 12:00:00,304.79
Germany,DEU,2022-09-23 11:00:00,2022-09-23 13:00:00,290.15
Germany,DEU,2022-09-23 12:00:00,2022-09-23 14:00:00,304.57
Germany,DEU,2022-09-23 13:00:00,2022-09-23 15:00:00,323.88
Germany,DEU,2022-09-23 14:00:00,2022-09-23 16:00:00,373.06
Germany,DEU,2022-09-23 15:00:00,2022-09-23 17:00:00,423.31
Germany,DEU,2022-09-23 16:00:00,2022-09-23 18:00:00,463.17
Germany,DEU,2022-09-23 17:00:00,2022-09-23 19:00:00,514.15
Germany,DEU,2022-09-23 18:00:00,2022-09-23 20:00:00,444.24
Germany,DEU,2022-09-23 19:00:00,2022-09-23 21:00:00,402.84
Germany,DEU,2022-09-23 20:00:00,2022-09-23 22:00:00,382.72
Germany,DEU,2022-09-23 21:00:00,2022-09-23 23:00:00,358.39
Germany,DEU,2022-09-23 22:00:00,2022-09-24 00:00:00,366.88
Germany,DEU,2022-09-23 23:00:00,2022-09-24 01:00:00,335.26
Germany,DEU,2022-09-24 00:00:00,2022-09-24 02:00:00,308.94
Germany,DEU,2022-09-24 01:00:00,2022-09-24 03:00:00,302.75
Germany,DEU,2022-09-24 02:00:00,2022-09-24 04:00:00,301.9
Germany,DEU,2022-09-24 03:00:00,2022-09-24 05:00:00,310.44
Germany,DEU,2022-09-24 04:00:00,2022-09-24 06:00:00,336.92
Germany,DEU,2022-09-24 05:00:00,2022-09-24 07:00:00,370.53
Germany,DEU,2022-09-24 06:00:00,2022-09-24 08:00:00,374.62
Germany,DEU,2022-09-24 07:00:00,2022-09-24 09:00:00,377.39
Germany,DEU,2022-09-24 08:00:00,2022-09-24 10:00:00,369.64
Germany,DEU,2022-09-24 09:00:00,2022-09-24 11:00:00,357.21
Germany,DEU,2022-09-24 10:00:00,2022-09-24 12:00:00,331.93
Germany,DEU,2022-09-24 11:00:00,2022-09-24 13:00:00,306.59
Germany,DEU,2022-09-24 12:00:00,2022-09-24 14:00:00,296.59
Germany,DEU,2022-09-24 13:00:00,2022-09-24 15:00:00,307.97
Germany,DEU,2022-09-24 14:00:00,2022-09-24 16:00:00,338.24
Germany,DEU,2022-09-24 15:00:00,2022-09-24 17:00:00,377.12
Germany,DEU,2022-09-24 16:00:00,2022-09-24 18:00:00,405.19
Germany,DEU,2022-09-24 17:00:00,2022-09-24 19:00:00,423.44
Germany,DEU,2022-09-24 18:00:00,2022-09-24 20:00:00,399.7
Germany,DEU,2022-09-24 19:00:00,2022-09-24 21:00:00,372.15
Germany,DEU,2022-09-24 20:00:00,2022-09-24 22:00:00,361.04
Germany,DEU,2022-09-24 21:00:00,2022-09-24 23:00:00,317.78
Germany,DEU,2022-09-24 22:00:00,2022-09-25 00:00:00,283.37
Germany,DEU,2022-09-24 23:00:00,2022-09-25 01:00:00,252.02
Germany,DEU,2022-09-25 00:00:00,2022-09-25 02:00:00,227.92
Germany,DEU,2022-09-25 01:00:00,2022-09-25 03:00:00,220.7
Germany,DEU,2022-09-25 02:00:00,2022-09-25 04:00:00,209.86
Germany,DEU,2022-09-25 03:00:00,2022-09-25 05:00:00,211.76
Germany,DEU,2022-09-25 04:00:00,2022-09-25 06:00:00,241.54
Germany,DEU,2022-09-25 05:00:00,2022-09-25 07:00:00,275.72
Germany,DEU,2022-09-25 06:00:00,2022-09-25 08:00:00,303.81
Germany,DEU,2022-09-25 07:00:00,2022-09-25 09:00:00,305.97
Germany,DEU,2022-09-25 08:00:00,2022-09-25 10:00:00,280.18
Germany,DEU,2022-09-25 09:00:00,2022-09-25 11:00:00,283.0
Germany,DEU,2022-09-25 10:00:00,2022-09-25 12:00:00,261.24
Germany,DEU,2022-09-25 11:00:00,2022-09-25 13:00:00,240.4
Germany,DEU,2022-09-25 12:00:00,2022-09-25 14:00:00,221.68
Germany,DEU,2022-09-25 13:00:00,2022-09-25 15:00:00,236.84
Germany,DEU,2022-09-25 14:00:00,2022-09-25 16:00:00,270.43
Germany,DEU,2022-09-25 15:00:00,2022-09-25 17:00:00,332.56
Germany,DEU,2022-09-25 16:00:00,2022-09-25 18:00:00,390.05
Germany,DEU,2022-09-25 17:00:00,2022-09-25 19:00:00,419.71
Germany,DEU,2022-09-25 18:00:00,2022-09-25 20:00:00,400.71
Germany,DEU,2022-09-25 19:00:00,2022-09-25 21:00:00,374.3
Germany,DEU,2022-09-25 20:00:00,2022-09-25 22:00:00,359.14
Germany,DEU,2022-09-25 21:00:00,2022-09-25 23:00:00,315.13
Germany,DEU,2022-09-25 22:00:00,2022-09-26 00:00:00,223.03
Germany,DEU,2022-09-25 23:00:00,2022-09-26 01:00:00,180.4
Germany,DEU,2022-09-26 00:00:00,2022-09-26 02:00:00,170.84
Germany,DEU,2022-09-26 01:00:00,2022-09-26 03:00:00,138.08
Germany,DEU,2022-09-26 02:00:00,2022-09-26 04:00:00,127.6
Germany,DEU,2022-09-26 03:00:00,2022-09-26 05:00:00,183.47
Germany,DEU,2022-09-26 04:00:00,2022-09-26 06:00:00,301.98
Germany,DEU,2022-09-26 05:00:00,2022-09-26 07:00:00,373.82
Germany,DEU,2022-09-26 06:00:00,2022-09-26 08:00:00,380.25
Germany,DEU,2022-09-26 07:00:00,2022-09-26 09:00:00,334.43
Germany,DEU,2022-09-26 08:00:00,2022-09-26 10:00:00,314.29
Germany,DEU,2022-09-26 09:00:00,2022-09-26 11:00:00,253.18
Germany,DEU,2022-09-26 10:00:00,2022-09-26 12:00:00,201.34
Germany,DEU,2022-09-26 11:00:00,2022-09-26 13:00:00,189.14
Germany,DEU,2022-09-26 12:00:00,2022-09-26 14:00:00,162.22
Germany,DEU,2022-09-26 13:00:00,2022-09-26 15:00:00,168.82
Germany,DEU,2022-09-26 14:00:00,2022-09-26 16:00:00,226.9
Germany,DEU,2022-09-26 15:00:00,2022-09-26 17:00:00,302.69
Germany,DEU,2022-09-26 16:00:00,2022-09-26 18:00:00,378.48
Germany,DEU,2022-09-26 17:00:00,2022-09-26 19:00:00,408.39
Germany,DEU,2022-09-26 18:00:00,2022-09-26 20:00:00,395.91
Germany,DEU,2022-09-26 19:00:00,2022-09-26 21:00:00,316.85
Germany,DEU,2022-09-26 20:00:00,2022-09-26 22:00:00,284.54
Germany,DEU,2022-09-26 21:00:00,2022-09-26 23:00:00,257.46
Germany,DEU,2022-09-26 22:00:00,2022-09-27 00:00:00,194.42
Germany,DEU,2022-09-26 23:00:00,2022-09-27 01:00:00,174.33
Germany,DEU,2022-09-27 00:00:00,2022-09-27 02:00:00,163.65
Germany,DEU,2022-09-27 01:00:00,2022-09-27 03:00:00,151.54
Germany,DEU,2022-09-27 02:00:00,2022-09-27 04:00:00,162.25
Germany,DEU,2022-09-27 03:00:00,2022-09-27 05:00:00,200.4
Germany,DEU,2022-09-27 04:00:00,2022-09-27 06:00:00,300.66
Germany,DEU,2022-09-27 05:00:00,2022-09-27 07:00:00,394.98
Germany,DEU,2022-09-27 06:00:00,2022-09-27 08:00:00,416.05
Germany,DEU,2022-09-27 07:00:00,2022-09-27 09:00:00,372.64
Germany,DEU,2022-09-27 08:00:00,2022-09-27 10:00:00,345.43
Germany,DEU,2022-09-27 09:00:00,2022-09-27 11:00:00,341.5
Germany,DEU,2022-09-27 10:00:00,2022-09-27 12:00:00,308.83
Germany,DEU,2022-09-27 11:00:00,2022-09-27 13:00:00,296.3
Germany,DEU,2022-09-27 12:00:00,2022-09-27 14:00:00,276.31
Germany,DEU,2022-09-27 13:00:00,2022-09-27 15:00:00,285.34
Germany,DEU,2022-09-27 14:00:00,2022-09-27 16:00:00,303.55
Germany,DEU,2022-09-27 15:00:00,2022-09-27 17:00:00,355.71
Germany,DEU,2022-09-27 16:00:00,2022-09-27 18:00:00,398.04
Germany,DEU,2022-09-27 17:00:00,2022-09-27 19:00:00,435.5
Germany,DEU,2022-09-27 18:00:00,2022-09-27 20:00:00,407.37
Germany,DEU,2022-09-27 19:00:00,2022-09-27 21:00:00,360.64
Germany,DEU,2022-09-27 20:00:00,2022-09-27 22:00:00,322.7
Germany,DEU,2022-09-27 21:00:00,2022-09-27 23:00:00,294.23
Germany,DEU,2022-09-27 22:00:00,2022-09-28 00:00:00,298.63
Germany,DEU,2022-09-27 23:00:00,2022-09-28 01:00:00,272.94
Germany,DEU,2022-09-28 00:00:00,2022-09-28 02:00:00,255.86
Germany,DEU,2022-09-28 01:00:00,2022-09-28 03:00:00,253.79
Germany,DEU,2022-09-28 02:00:00,2022-09-28 04:00:00,273.6
Germany,DEU,2022-09-28 03:00:00,2022-09-28 05:00:00,305.4
Germany,DEU,2022-09-28 04:00:00,2022-09-28 06:00:00,398.76
Germany,DEU,2022-09-28 05:00:00,2022-09-28 07:00:00,471.92
Germany,DEU,2022-09-28 06:00:00,2022-09-28 08:00:00,502.12
Germany,DEU,2022-09-28 07:00:00,2022-09-28 09:00:00,456.94
Germany,DEU,2022-09-28 08:00:00,2022-09-28 10:00:00,431.05
Germany,DEU,2022-09-28 09:00:00,2022-09-28 11:00:00,413.92
Germany,DEU,2022-09-28 10:00:00,2022-09-28 12:00:00,384.38
Germany,DEU,2022-09-28 11:00:00,2022-09-28 13:00:00,356.6
Germany,DEU,2022-09-28 12:00:00,2022-09-28 14:00:00,347.65
Germany,DEU,2022-09-28 13:00:00,2022-09-28 15:00:00,361.94
Germany,DEU,2022-09-28 14:00:00,2022-09-28 16:00:00,400.49
Germany,DEU,2022-09-28 15:00:00,2022-09-28 17:00:00,440.16
Germany,DEU,2022-09-28 16:00:00,2022-09-28 18:00:00,513.64
Germany,DEU,2022-09-28 17:00:00,2022-09-28 19:00:00,615.36
Germany,DEU,2022-09-28 18:00:00,2022-09-28 20:00:00,511.85
Germany,DEU,2022-09-28 19:00:00,2022-09-28 21:00:00,430.28
Germany,DEU,2022-09-28 20:00:00,2022-09-28 22:00:00,395.15
Germany,DEU,2022-09-28 21:00:00,2022-09-28 23:00:00,370.09
Germany,DEU,2022-09-28 22:00:00,2022-09-29 00:00:00,356.61
Germany,DEU,2022-09-28 23:00:00,2022-09-29 01:00:00,333.5
Germany,DEU,2022-09-29 00:00:00,2022-09-29 02:00:00,322.72
Germany,DEU,2022-09-29 01:00:00,2022-09-29 03:00:00,315.41
Germany,DEU,2022-09-29 02:00:00,2022-09-29 04:00:00,319.11
Germany,DEU,2022-09-29 03:00:00,2022-09-29 05:00:00,342.26
Germany,DEU,2022-09-29 04:00:00,2022-09-29 06:00:00,439.49
Germany,DEU,2022-09-29 05:00:00,2022-09-29 07:00:00,547.81
Germany,DEU,2022-09-29 06:00:00,2022-09-29 08:00:00,557.33
Germany,DEU,2022-09-29 07:00:00,2022-09-29 09:00:00,467.97
Germany,DEU,2022-09-29 08:00:00,2022-09-29 10:00:00,433.5
Germany,DEU,2022-09-29 09:00:00,2022-09-29 11:00:00,381.18
