Datetime (UTC),u10,v10,t2m,tcc,tp,ssrd,Country,Price (EUR/MWhe),P,G(i),H_sun,T2m,WS10m
2022-07-30 16:00:00,0.26332092,-1.3384247,20.992706,0.48349,0.0,0.0,Germany,427.28,25.94,47.0,26.1,21.77,2.62
2022-07-30 17:00:00,0.5652466,-0.6756592,20.962921,0.8817444,1.4781952e-05,0.0,Germany,455.98,118.1,167.0,16.69,21.53,2.41
2022-07-30 18:00:00,1.4302063,-0.33377075,20.166656,0.92974854,0.00016403198,0.0,Germany,456.83,31.3,58.0,7.57,20.95,1.86
2022-07-30 19:00:00,1.1921997,-0.22039795,18.58377,0.83999634,0.00035905838,0.0,Germany,456.88,0.0,0.0,0.0,19.11,1.52
2022-07-30 20:00:00,1.5599823,-0.6677551,17.271393,0.35949707,0.0,0.0,Germany,445.31,0.0,0.0,0.0,18.43,0.83
2022-07-30 21:00:00,1.750534,-0.5053711,16.526398,0.51898193,0.0,0.0,Germany,421.66,0.0,0.0,0.0,17.44,0.83
2022-07-30 22:00:00,0.9420166,1.174942,15.2034,0.119506836,0.0,0.0,Germany,388.4,0.0,0.0,0.0,16.2,1.24
2022-07-30 23:00:00,1.2210693,1.1399994,14.407867,0.53100586,0.0,0.0,Germany,350.64,0.0,0.0,0.0,15.62,1.24
2022-07-31 00:00:00,1.1687622,0.95132446,13.799347,0.93148804,0.0,0.0,Germany,318.46,0.0,0.0,0.0,15.1,1.24
2022-07-31 01:00:00,1.7704315,0.79481506,13.05191,0.56451416,0.0,0.0,Germany,308.48,0.0,0.0,0.0,14.4,1.38
2022-07-31 02:00:00,0.91889954,1.0669861,12.42337,0.6732788,0.0,0.0,Germany,294.52,0.0,0.0,0.0,14.15,1.31
2022-07-31 03:00:00,0.95713806,1.112442,12.439484,0.9430237,0.0,0.0,Germany,278.36,0.0,0.0,0.0,13.79,1.31
2022-07-31 04:00:00,0.7433319,1.0468445,12.644196,0.11975098,0.0,2368.0,Germany,290.77,0.0,3.0,2.94,13.49,1.17
2022-07-31 05:00:00,0.7694397,1.2931061,14.387299,0.2994995,0.0,158016.0,Germany,261.36,88.62,138.0,11.78,14.88,0.76
2022-07-31 06:00:00,0.70466614,1.1980286,16.031464,0.64575195,0.0,381824.0,Germany,273.13,193.74,257.0,21.09,17.37,0.76
2022-07-31 07:00:00,1.069397,1.3111572,18.23288,0.8902893,0.0,34368.0,Germany,252.63,273.78,349.0,30.5,18.46,1.1
2022-07-31 08:00:00,1.3078766,1.4317169,20.756378,0.79626465,0.0,776704.0,Germany,234.22,373.13,474.0,39.6,20.42,1.45
2022-07-31 09:00:00,2.027069,1.3350525,22.223175,0.17102051,0.0,832704.0,Germany,219.48,420.12,537.0,47.77,22.45,2.07
2022-07-31 10:00:00,1.4613647,0.6520691,23.649323,0.86950684,0.0,333312.0,Germany,212.49,317.17,410.0,54.06,23.82,2.28
2022-07-31 11:00:00,1.99086,1.4533539,25.13272,1.0,0.0,273152.0,Germany,189.12,238.18,312.0,57.17,25.26,3.38
2022-07-31 12:00:00,3.556305,1.5336609,25.296417,1.0,0.0,0.0,Germany,178.25,355.1,457.0,56.13,25.44,4.14
2022-07-31 13:00:00,2.7924957,1.1274719,25.315826,1.0,0.0,0.0,Germany,206.12,428.59,548.0,51.29,25.12,4.07
2022-07-31 14:00:00,2.0748596,0.98487854,26.63321,1.0,0.0,400640.0,Germany,246.86,368.74,473.0,43.94,25.5,3.86
2022-07-31 15:00:00,1.8604736,0.6361542,26.057037,0.98049927,0.0,0.0,Germany,325.0,219.53,288.0,35.23,25.04,3.38
2022-07-31 16:00:00,1.8920441,0.6905365,24.91983,1.0,4.5776367e-05,0.0,Germany,410.7,72.3,107.0,25.91,24.13,2.83
2022-07-31 17:00:00,1.238327,0.7619629,24.278717,0.98599243,0.0,34560.0,Germany,474.35,108.04,155.0,16.5,23.33,2.14
2022-07-31 18:00:00,1.1223145,0.5045166,23.292389,0.7992554,0.0,0.0,Germany,473.99,17.57,36.0,7.38,22.59,1.45
2022-07-31 19:00:00,1.8919373,0.4980011,21.45694,0.919281,0.00047254562,0.0,Germany,487.11,0.0,0.0,0.0,20.99,1.03
2022-07-31 20:00:00,2.031433,0.16894531,21.752838,0.9802551,0.00024318695,0.0,Germany,490.72,0.0,0.0,0.0,20.21,0.97
2022-07-31 21:00:00,1.5332336,0.25201416,19.625397,1.0,0.0,0.0,Germany,447.85,0.0,0.0,0.0,19.44,1.45
2022-07-31 22:00:00,1.6309204,0.39756775,18.850006,0.9795227,0.0,0.0,Germany,408.27,0.0,0.0,0.0,19.02,1.93
2022-07-31 23:00:00,2.551056,0.47932434,18.661041,0.8892822,0.0,0.0,Germany,369.53,0.0,0.0,0.0,18.81,2.48
2022-08-01 00:00:00,2.907608,0.013549805,18.42923,0.89276123,0.0,0.0,Germany,361.02,0.0,0.0,0.0,18.62,2.83
2022-08-01 01:00:00,2.973587,-0.27618408,18.062592,0.72576904,9.8228455e-05,0.0,Germany,348.54,0.0,0.0,0.0,18.42,2.9
2022-08-01 02:00:00,2.8491669,-0.0952301,17.4003,0.9640198,0.00029945374,0.0,Germany,360.12,0.0,0.0,0.0,18.08,2.69
2022-08-01 03:00:00,2.8657684,-0.09434509,17.02774,0.99975586,0.0,0.0,Germany,393.19,0.0,0.0,0.0,17.78,3.03
2022-08-01 04:00:00,2.6974182,0.0009918213,16.981293,0.99975586,6.532669e-05,576.0,Germany,452.86,0.0,2.0,2.75,17.62,2.97
2022-08-01 05:00:00,2.6953125,0.20362854,16.984833,0.99575806,0.0,115136.0,Germany,492.26,23.53,43.0,11.6,17.44,2.55
2022-08-01 06:00:00,3.2133636,-0.2713623,17.992584,0.99002075,0.00022315979,271936.0,Germany,489.66,44.43,70.0,20.91,17.91,3.1
2022-08-01 07:00:00,3.0793152,-0.30656433,18.465973,0.98501587,0.0,218432.0,Germany,480.21,82.46,117.0,30.32,18.85,2.48
2022-08-01 08:00:00,2.857605,-0.08982849,19.124664,0.9987488,0.0,121792.0,Germany,441.74,409.82,514.0,39.41,19.39,2.28
2022-08-01 09:00:00,2.7310486,-0.36206055,19.788849,0.9690552,0.0,348992.0,Germany,427.1,489.22,617.0,47.56,20.07,2.28
2022-08-01 10:00:00,2.434021,-0.7744751,20.71878,0.980011,0.0,563072.0,Germany,393.96,508.02,644.0,53.83,21.03,2.62
2022-08-01 11:00:00,2.3321533,-0.92507935,21.534943,0.55526733,1.859665e-05,388800.0,Germany,383.0,629.83,805.01,56.92,21.87,2.83
2022-08-01 12:00:00,2.023529,-1.3775482,22.415924,0.93927,1.66893e-05,325632.0,Germany,367.14,573.35,733.01,55.88,22.67,2.9
2022-08-01 13:00:00,1.8020325,-1.6915436,22.208649,0.9017334,5.531311e-05,0.0,Germany,371.77,502.83,641.0,51.07,22.73,2.76
2022-08-01 14:00:00,1.8080139,-2.395279,23.202911,0.9017334,0.0,3328.0,Germany,405.66,436.14,555.0,43.73,23.04,2.76
2022-08-01 15:00:00,1.5772552,-2.9853973,23.440826,1.0,0.0,0.0,Germany,461.62,343.48,439.0,35.03,23.14,2.69
2022-08-01 16:00:00,0.4630432,-3.0337677,22.709503,0.9704895,0.0003066063,0.0,Germany,484.54,293.92,384.0,25.72,22.58,2.48
2022-08-01 17:00:00,0.006652832,-2.6186829,22.195587,0.9987488,0.0,0.0,Germany,521.31,125.49,179.0,16.31,22.11,2.28
2022-08-01 18:00:00,-0.13391113,-1.9132233,21.414825,0.9992676,1.9073486e-06,0.0,Germany,541.01,38.46,79.0,7.18,21.4,1.79
2022-08-01 19:00:00,-0.22206116,-1.3404541,19.920074,0.9790039,9.059906e-06,0.0,Germany,522.79,0.0,0.0,0.0,20.59,1.38
2022-08-01 20:00:00,-0.27145386,-1.2134552,18.351105,0.57699585,0.0,0.0,Germany,511.57,0.0,0.0,0.0,19.61,1.38
2022-08-01 21:00:00,-0.58657837,-1.1340485,17.119904,0.3210144,2.336502e-05,0.0,Germany,481.7,0.0,0.0,0.0,18.93,1.38
2022-08-01 22:00:00,-0.010879517,-1.9077911,17.078766,0.56378174,4.5776367e-05,0.0,Germany,446.37,0.0,0.0,0.0,17.88,1.24
2022-08-01 23:00:00,-0.76472473,-0.81547546,16.471466,0.21322632,0.0,0.0,Germany,410.52,0.0,0.0,0.0,17.4,0.83
2022-08-02 00:00:00,0.45269775,-0.839447,16.076202,0.14324951,0.0,0.0,Germany,398.2,0.0,0.0,0.0,17.71,0.69
2022-08-02 01:00:00,0.33647156,-1.1788177,14.883209,0.13150024,0.0,0.0,Germany,378.66,0.0,0.0,0.0,17.22,0.69
2022-08-02 02:00:00,-0.9296417,-0.5502472,14.586578,0.46276855,0.0,0.0,Germany,377.66,0.0,0.0,0.0,16.87,0.62
2022-08-02 03:00:00,-0.835907,-0.27616882,13.558258,0.9902344,3.8146973e-06,0.0,Germany,408.71,0.0,0.0,0.0,16.39,0.48
2022-08-02 04:00:00,-1.2889557,0.115875244,13.127716,1.0,4.2915344e-06,1088.0,Germany,461.73,0.0,2.0,2.55,15.89,0.62
2022-08-02 05:00:00,-0.75701904,-0.3568573,13.922028,0.95025635,0.0,145408.0,Germany,487.95,94.0,153.0,11.41,16.01,0.48
2022-08-02 06:00:00,-0.53352356,0.16835022,16.147491,0.85873413,0.0,362048.0,Germany,477.61,207.51,277.0,20.73,17.43,0.48
2022-08-02 07:00:00,-0.62280273,0.7705078,17.863434,0.98898315,0.0,609856.0,Germany,419.15,367.0,470.0,30.14,18.64,0.55
2022-08-02 08:00:00,0.4191742,0.6494446,19.89859,0.81729126,0.0,565376.0,Germany,357.78,475.29,609.0,39.22,20.25,0.76
2022-08-02 09:00:00,0.96658325,0.61621094,21.459015,0.7674866,0.0,320512.0,Germany,331.53,560.01,724.01,47.35,21.66,1.17
2022-08-02 10:00:00,1.594635,0.2866211,22.9888,0.9607239,0.0,462208.0,Germany,264.15,611.04,795.01,53.6,23.05,1.72
2022-08-02 11:00:00,2.0167847,0.5751648,23.923248,0.13400269,0.0,356416.0,Germany,254.85,655.01,859.01,56.67,24.21,2.0
2022-08-02 12:00:00,2.2432861,0.848526,25.127228,0.059265137,0.0,161536.0,Germany,239.7,635.54,833.01,55.63,25.2,2.21
2022-08-02 13:00:00,2.8947449,-0.01499939,25.86795,0.64001465,0.0,0.0,Germany,273.02,581.61,758.01,50.83,25.87,2.41
2022-08-02 14:00:00,2.449295,-0.0143585205,26.344025,0.98999023,0.0,0.0,Germany,326.34,458.02,593.0,43.51,26.22,2.55
2022-08-02 15:00:00,2.5310364,0.13694763,26.438019,0.9700012,0.0,0.0,Germany,385.35,372.07,483.0,34.82,26.26,2.41
2022-08-02 16:00:00,2.2839203,0.13960266,26.225494,0.980011,0.0,0.0,Germany,455.53,173.14,234.0,25.52,26.02,2.21
2022-08-02 17:00:00,1.8042908,0.14060974,25.684723,0.98049927,0.0,0.0,Germany,504.2,149.97,222.0,16.11,25.46,1.93
2022-08-02 18:00:00,0.3344574,0.8314972,25.077179,0.66174316,0.0,0.0,Germany,527.82,33.35,67.0,6.97,24.21,0.62
2022-08-02 19:00:00,-0.593338,1.5926208,22.09085,0.6612854,0.0,0.0,Germany,524.27,0.0,0.0,0.0,22.85,0.83
2022-08-02 20:00:00,-0.8912201,1.4425201,20.183746,0.32998657,0.0,0.0,Germany,486.45,0.0,0.0,0.0,21.19,1.52
2022-08-02 21:00:00,-0.90800476,1.4258423,18.574371,0.20898438,0.0,0.0,Germany,444.89,0.0,0.0,0.0,19.76,1.72
2022-08-02 22:00:00,-0.7108154,1.6964111,17.118073,0.009765625,0.0,0.0,Germany,403.48,0.0,0.0,0.0,18.65,1.79
2022-08-02 23:00:00,-0.37522888,1.7576599,16.649567,0.009765625,0.0,0.0,Germany,377.42,0.0,0.0,0.0,17.76,1.72
2022-08-03 00:00:00,-0.27020264,1.8189087,15.866608,0.2084961,0.0,0.0,Germany,353.59,0.0,0.0,0.0,17.2,1.66
2022-08-03 01:00:00,-0.16078186,1.8494263,15.321808,0.039001465,0.0,0.0,Germany,337.07,0.0,0.0,0.0,16.81,1.66
2022-08-03 02:00:00,-0.15353394,2.0093231,14.658356,0.12826538,0.0,0.0,Germany,339.2,0.0,0.0,0.0,16.47,1.59
2022-08-03 03:00:00,-0.21409607,1.9521942,14.829987,0.23675537,0.0,0.0,Germany,372.96,0.0,0.0,0.0,16.16,1.52
2022-08-03 04:00:00,-0.27622986,1.7922516,14.304962,0.7262573,0.0,768.0,Germany,441.18,0.48,7.0,2.36,15.69,1.59
2022-08-03 05:00:00,-0.38723755,1.7737732,16.388397,0.8569946,0.0,160384.0,Germany,464.55,85.28,138.0,11.23,16.34,1.38
2022-08-03 06:00:00,-0.31282043,1.5348663,19.223663,0.4460144,0.0,445440.0,Germany,455.1,221.04,300.0,20.55,20.09,0.97
2022-08-03 07:00:00,-0.09793091,1.1855927,22.154083,0.029266357,0.0,557440.0,Germany,392.9,357.37,466.0,29.96,23.02,0.9
2022-08-03 08:00:00,0.27365112,1.5148163,25.126984,0.0,0.0,563520.0,Germany,331.34,469.51,612.0,39.03,25.39,1.38
2022-08-03 09:00:00,0.8305664,1.4605408,27.289276,0.087768555,0.0,495744.0,Germany,278.21,550.17,725.01,47.14,26.99,1.66
2022-08-03 10:00:00,0.90953064,1.7327118,28.41684,0.40402222,0.0,380672.0,Germany,245.91,602.82,802.01,53.36,28.15,1.93
2022-08-03 11:00:00,1.0241852,1.632904,29.318024,0.73651123,0.0,216896.0,Germany,206.75,624.06,839.01,56.42,28.98,1.79
2022-08-03 12:00:00,1.0521545,1.3825836,30.013458,0.86047363,0.0,58816.0,Germany,213.54,604.85,818.01,55.38,29.73,1.52
2022-08-03 13:00:00,1.3012238,0.9169159,30.686615,0.94976807,0.0,0.0,Germany,271.81,578.88,784.01,50.59,30.26,1.31
2022-08-03 14:00:00,1.404602,0.6130829,31.223846,0.76000977,0.0,0.0,Germany,335.82,490.45,660.01,43.29,30.58,1.1
2022-08-03 15:00:00,1.3356781,0.45593262,31.42398,0.55651855,0.0,0.0,Germany,415.82,400.33,539.0,34.61,30.68,0.9
2022-08-03 16:00:00,1.3300171,0.21032715,31.35904,0.07897949,0.0,0.0,Germany,494.47,279.23,385.0,25.32,30.54,0.76
2022-08-03 17:00:00,1.3147583,-0.39468384,31.14981,0.088012695,0.0,0.0,Germany,564.65,143.14,219.0,15.9,30.05,0.83
2022-08-03 18:00:00,0.6806183,-1.0948181,29.658234,0.22000122,0.0,0.0,Germany,580.33,31.9,69.0,6.76,28.92,1.31
2022-08-03 19:00:00,0.21530151,-2.2774963,25.375519,0.4210205,0.0,0.0,Germany,564.1,0.0,0.0,0.0,26.88,1.59
2022-08-03 20:00:00,-0.8472748,-2.1557007,23.02774,0.30023193,0.0,0.0,Germany,512.97,0.0,0.0,0.0,24.81,1.66
2022-08-03 21:00:00,-1.8590088,-1.2946167,21.646149,0.0,0.0,0.0,Germany,463.93,0.0,0.0,0.0,23.39,1.59
2022-08-03 22:00:00,-1.6601715,0.21772766,20.616364,0.010009766,0.0,0.0,Germany,448.39,0.0,0.0,0.0,22.79,1.38
2022-08-03 23:00:00,-1.6548462,0.5656738,20.360016,0.0,0.0,0.0,Germany,414.08,0.0,0.0,0.0,23.05,1.17
2022-08-04 00:00:00,-1.5303345,0.5423279,20.097565,0.0,0.0,0.0,Germany,386.12,0.0,0.0,0.0,22.64,1.1
2022-08-04 01:00:00,-1.0370941,0.35417175,19.453522,0.03024292,0.0,0.0,Germany,363.07,0.0,0.0,0.0,21.78,1.17
2022-08-04 02:00:00,-1.1560364,0.3946228,18.870392,0.06100464,0.0,0.0,Germany,364.04,0.0,0.0,0.0,20.58,1.24
2022-08-04 03:00:00,-1.5923309,0.5818634,17.633698,0.042510986,0.0,0.0,Germany,391.61,0.0,0.0,0.0,19.22,1.38
2022-08-04 04:00:00,-1.6259918,0.791275,16.686798,0.6234741,0.0,384.0,Germany,460.03,0.0,1.0,2.16,18.43,1.66
2022-08-04 05:00:00,-1.4957275,1.2206573,18.679718,0.84298706,0.0,160000.0,Germany,486.27,67.33,107.0,11.04,18.85,1.72
2022-08-04 06:00:00,-1.2643585,1.7032318,21.721222,0.8722229,0.0,443136.0,Germany,475.87,202.39,277.0,20.37,22.43,1.45
2022-08-04 07:00:00,-0.7417755,1.7962036,24.62027,0.81347656,0.0,423616.0,Germany,443.11,299.89,393.0,29.77,25.04,1.52
2022-08-04 08:00:00,-0.49951172,2.4382172,27.46579,0.7164612,0.0,579392.0,Germany,400.44,424.6,555.0,38.83,27.5,2.0
2022-08-04 09:00:00,-0.045898438,2.8025055,29.849335,0.28720093,0.0,424576.0,Germany,357.25,480.23,635.0,46.93,29.57,2.21
2022-08-04 10:00:00,0.06578064,3.1248474,31.826141,0.9989929,0.0,418496.0,Germany,326.14,572.36,764.01,53.12,31.26,2.76
2022-08-04 11:00:00,0.68722534,2.8522644,32.82614,0.8995056,0.0,0.0,Germany,286.15,495.86,662.0,56.16,32.08,3.1
2022-08-04 12:00:00,1.2424011,2.7506256,33.714386,0.88552856,9.536743e-07,65600.0,Germany,303.97,511.89,686.01,55.12,32.62,2.97
2022-08-04 13:00:00,2.2545319,2.7103577,34.147858,0.8657532,0.0,0.0,Germany,331.27,320.92,432.0,50.35,32.94,2.69
2022-08-04 14:00:00,2.329132,2.1802673,34.691315,0.6322937,0.0,0.0,Germany,360.49,365.73,491.0,43.07,33.18,2.48
2022-08-04 15:00:00,2.3560638,1.4138489,34.512115,0.6080017,0.0,0.0,Germany,423.63,373.86,502.0,34.4,33.24,2.48
2022-08-04 16:00:00,2.2997742,0.74549866,33.49771,0.73724365,0.0,0.0,Germany,489.29,272.17,375.0,25.11,32.59,2.48
2022-08-04 17:00:00,1.8618774,0.05757141,32.025055,0.330719,0.0,0.0,Germany,532.37,136.35,209.0,15.69,31.38,2.76
2022-08-04 18:00:00,1.6871643,-0.72758484,30.221588,0.31472778,0.0,0.0,Germany,537.78,30.94,69.0,6.54,29.49,3.03
2022-08-04 19:00:00,1.0869446,-1.9543304,27.899567,0.93951416,0.0,0.0,Germany,503.62,0.0,0.0,0.0,29.32,2.0
2022-08-04 20:00:00,0.49638367,-3.442215,25.368439,0.93777466,0.0,0.0,Germany,476.0,0.0,0.0,0.0,27.65,3.1
2022-08-04 21:00:00,-0.8710327,-2.8995972,23.051544,0.8472595,0.0,0.0,Germany,422.48,0.0,0.0,0.0,25.76,3.1
2022-08-04 22:00:00,-1.1259308,-2.230713,23.388458,0.7630005,0.0,0.0,Germany,409.53,0.0,0.0,0.0,24.28,2.14
2022-08-04 23:00:00,-3.231186,-0.8139801,21.923248,0.7575073,0.0,0.0,Germany,371.51,0.0,0.0,0.0,22.97,1.31
2022-08-05 00:00:00,1.3217468,-0.9803314,21.088776,0.8487549,0.0,0.0,Germany,350.92,0.0,0.0,0.0,22.3,0.9
2022-08-05 01:00:00,3.0206146,-2.5998383,21.909576,0.98999023,0.0,0.0,Germany,348.26,0.0,0.0,0.0,22.49,0.55
2022-08-05 02:00:00,-0.13851929,-1.9888153,19.695587,0.9995117,0.0,0.0,Germany,351.16,0.0,0.0,0.0,20.08,1.52
2022-08-05 03:00:00,0.020599365,-1.1536102,19.883698,1.0,0.0,0.0,Germany,392.74,0.0,0.0,0.0,19.52,1.79
2022-08-05 04:00:00,0.62142944,-0.9327545,18.970856,0.9995117,0.0,192.0,Germany,444.86,0.0,1.0,1.96,18.86,1.24
2022-08-05 05:00:00,-0.1526947,-0.86917114,19.266388,0.45401,0.0,147328.0,Germany,472.52,2.76,12.0,10.85,19.29,0.9
2022-08-05 06:00:00,-0.5361328,0.37145996,19.360138,0.7080078,0.0,418496.0,Germany,476.98,12.45,28.0,20.18,21.3,1.17
2022-08-05 07:00:00,0.5035858,1.4073181,19.863678,0.7562561,0.00039196014,463744.0,Germany,449.72,223.79,293.0,29.58,22.57,1.31
2022-08-05 08:00:00,1.9576569,2.3930511,21.473541,0.7124939,0.0,0.0,Germany,433.17,192.96,254.0,38.63,23.31,2.76
2022-08-05 09:00:00,3.0752258,2.0844116,22.983795,0.5904846,0.0,0.0,Germany,413.43,321.45,411.0,46.71,22.85,3.03
2022-08-05 10:00:00,4.565735,2.4957886,23.110748,1.0,0.0,1530752.0,Germany,381.13,354.3,453.0,52.88,24.3,4.21
2022-08-05 11:00:00,3.6132355,0.9550934,23.304596,1.0,0.0,0.0,Germany,333.16,307.89,397.0,55.89,24.81,4.0
2022-08-05 12:00:00,2.5546417,1.5735321,24.081207,1.0,0.0,456704.0,Germany,309.08,366.1,471.0,54.85,25.67,4.21
2022-08-05 13:00:00,4.0364532,0.17689514,22.589264,0.93048096,0.0002245903,0.0,Germany,282.78,200.54,265.0,50.1,25.17,3.72
2022-08-05 14:00:00,3.2953339,-1.4770966,21.608795,1.0,0.0,0.0,Germany,278.15,83.88,121.0,42.83,23.67,3.59
2022-08-05 15:00:00,2.085846,-2.812271,20.839264,1.0,0.00011301041,0.0,Germany,315.52,58.67,89.0,34.18,21.86,3.86
2022-08-05 16:00:00,1.5939331,-3.7724152,19.89859,1.0,0.0,0.0,Germany,375.29,43.89,70.0,24.89,20.45,3.86
2022-08-05 17:00:00,1.3326263,-3.7610931,19.177887,1.0,0.0,0.0,Germany,413.42,68.52,101.0,15.47,19.38,3.93
2022-08-05 18:00:00,1.1650391,-3.4701385,18.170929,0.99975586,0.0,0.0,Germany,427.23,15.48,33.0,6.32,18.48,3.59
2022-08-05 19:00:00,1.1550446,-2.7131653,17.650543,0.988739,0.0,18176.0,Germany,429.57,0.0,0.0,0.0,17.93,3.1
2022-08-05 20:00:00,1.0759888,-2.0678253,16.706085,0.26574707,0.0,0.0,Germany,417.28,0.0,0.0,0.0,17.52,2.76
2022-08-05 21:00:00,1.1724701,-2.2365417,15.396027,0.23944092,0.0,0.0,Germany,381.56,0.0,0.0,0.0,17.11,2.69
2022-08-05 22:00:00,1.8656158,-2.991867,14.669098,0.8597412,0.0,0.0,Germany,365.73,0.0,0.0,0.0,16.62,2.76
2022-08-05 23:00:00,0.91156006,-3.3802795,13.892487,0.90826416,0.0,0.0,Germany,323.53,0.0,0.0,0.0,16.05,2.69
2022-08-06 00:00:00,0.264328,-2.7017212,13.153839,1.0,0.0,0.0,Germany,303.21,0.0,0.0,0.0,15.33,2.41
2022-08-06 01:00:00,0.20768738,-2.85701,12.023102,1.0,0.0,0.0,Germany,279.55,0.0,0.0,0.0,14.55,2.21
2022-08-06 02:00:00,0.3555603,-2.1355286,11.120392,1.0,0.0,0.0,Germany,271.24,0.0,0.0,0.0,13.79,2.14
2022-08-06 03:00:00,0.7779999,-1.9437561,10.374908,0.15093994,0.0,0.0,Germany,269.12,0.0,0.0,0.0,13.03,2.14
2022-08-06 04:00:00,0.8328705,-1.9938812,9.941559,0.22576904,0.0,64.0,Germany,288.94,0.0,5.0,1.75,12.38,2.07
2022-08-06 05:00:00,1.0163727,-2.2967377,10.479645,0.08148193,0.0,157056.0,Germany,312.01,84.72,138.0,10.66,12.27,2.0
2022-08-06 06:00:00,0.36431885,-2.9196625,12.262543,0.3017273,0.0,472128.0,Germany,312.4,234.49,307.0,19.99,13.05,2.55
2022-08-06 07:00:00,-0.12072754,-2.5972443,13.831512,0.06323242,0.0,516928.0,Germany,272.22,363.91,450.0,29.39,14.15,2.28
2022-08-06 08:00:00,-0.22923279,-2.0226898,15.160248,0.070495605,0.0,575168.0,Germany,234.24,487.7,602.0,38.43,15.47,2.0
2022-08-06 09:00:00,-0.17779541,-2.0510712,16.294647,0.69104004,0.0,531008.0,Germany,198.42,547.73,683.01,46.49,16.88,2.07
2022-08-06 10:00:00,-0.8115692,-2.5747833,17.34964,0.56851196,0.0,415744.0,Germany,162.76,556.8,700.01,52.63,18.2,2.28
2022-08-06 11:00:00,-0.85894775,-2.361267,18.384308,0.9690552,0.0,267712.0,Germany,137.89,631.51,803.01,55.62,19.32,2.28
2022-08-06 12:00:00,-0.30143738,-2.175415,19.1221,0.5392761,0.0,0.0,Germany,119.29,636.33,813.01,54.58,20.12,2.21
2022-08-06 13:00:00,-0.08331299,-2.5578613,19.88919,0.4992981,0.0,0.0,Germany,147.22,601.9,768.01,49.84,20.71,2.14
2022-08-06 14:00:00,-0.2971344,-2.8180084,20.621979,0.019500732,0.0,0.0,Germany,186.45,531.52,674.01,42.6,21.18,2.28
2022-08-06 15:00:00,-0.30534363,-2.9795227,20.867218,0.28277588,0.0,0.0,Germany,248.87,421.74,534.0,33.95,21.29,2.55
2022-08-06 16:00:00,-0.6793518,-2.5430908,20.837921,0.7020569,0.0,0.0,Germany,325.11,296.12,386.0,24.67,21.08,2.62
2022-08-06 17:00:00,-0.6767578,-2.520813,20.39383,0.546051,0.0,0.0,Germany,383.33,148.39,218.0,15.25,20.63,2.62
2022-08-06 18:00:00,-0.55322266,-3.094223,19.553741,0.10723877,0.0,0.0,Germany,419.44,29.21,64.0,6.09,19.89,2.48
2022-08-06 19:00:00,-0.8361969,-2.906433,17.212555,0.039520264,0.0,0.0,Germany,402.47,0.0,0.0,0.0,18.34,2.48
2022-08-06 20:00:00,-1.3681793,-2.7968903,15.833405,0.009765625,0.0,0.0,Germany,384.98,0.0,0.0,0.0,17.18,2.55
2022-08-06 21:00:00,-1.6788483,-2.3190002,14.732574,0.009765625,0.0,0.0,Germany,350.08,0.0,0.0,0.0,16.31,2.48
2022-08-06 22:00:00,-1.0922089,-1.0897522,12.901642,0.009765625,0.0,0.0,Germany,305.72,0.0,0.0,0.0,15.56,2.21
2022-08-06 23:00:00,-1.0244751,-0.9784088,11.800568,0.048980713,0.0,0.0,Germany,264.02,0.0,0.0,0.0,14.86,1.93
2022-08-07 00:00:00,-1.1484833,-0.93704224,10.809845,0.019989014,0.0,0.0,Germany,246.73,0.0,0.0,0.0,14.09,1.79
2022-08-07 01:00:00,-1.2941895,-1.3245087,9.992218,0.048980713,0.0,0.0,Germany,228.03,0.0,0.0,0.0,13.25,1.72
2022-08-07 02:00:00,-1.3437958,-1.0043182,9.38504,0.029510498,0.0,0.0,Germany,224.24,0.0,0.0,0.0,12.45,1.66
2022-08-07 03:00:00,-1.4434052,-0.71157837,8.910919,0.010253906,0.0,0.0,Germany,229.35,0.0,0.0,0.0,11.72,1.66
2022-08-07 04:00:00,-1.3697205,-0.9861908,8.753082,0.04925537,0.0,0.0,Germany,228.58,0.0,1.0,1.55,11.23,1.66
2022-08-07 05:00:00,-1.8184204,-1.1173096,10.388336,0.23501587,0.0,145344.0,Germany,227.14,80.74,132.0,10.46,11.63,1.52
2022-08-07 06:00:00,-1.97406,-1.0710907,13.053741,0.32574463,0.0,446528.0,Germany,206.87,225.53,300.0,19.8,14.76,1.45
2022-08-07 07:00:00,-2.1543884,-0.7862854,15.535065,0.22372437,0.0,535936.0,Germany,193.51,370.14,464.0,29.2,16.0,1.72
2022-08-07 08:00:00,-2.1431122,-0.40621948,17.992584,0.14025879,0.0,573760.0,Germany,153.88,491.89,616.01,38.23,17.96,1.79
2022-08-07 09:00:00,-1.8538818,0.27723694,19.657074,0.21749878,0.0,539200.0,Germany,123.0,575.19,731.01,46.26,19.83,1.79
2022-08-07 10:00:00,-1.4767303,0.1976471,20.956451,0.09750366,0.0,390208.0,Germany,137.99,623.73,806.01,52.38,21.11,1.59
2022-08-07 11:00:00,-1.1660309,-0.49061584,21.755524,0.14627075,0.0,193664.0,Germany,94.94,647.22,842.01,55.35,22.06,1.72
2022-08-07 12:00:00,-1.3546448,-0.83309937,22.564972,0.0,0.0,86080.0,Germany,91.58,640.54,834.01,54.31,22.86,1.86
2022-08-07 13:00:00,-1.3014679,-1.4932404,23.199127,0.009765625,0.0,0.0,Germany,117.69,594.62,770.01,49.58,23.45,2.0
