actual_price,predicted_price,actual_P,predicted_P
76.0,60.462135,18378.0,19559.53
95.0,81.026985,16626.0,17918.824
118.18,108.27466,13421.0,15089.321
123.0,131.54265,9642.0,9127.317
133.22,138.03351,5189.0,4855.851
167.55,154.64717,1241.0,1560.7964
164.6,162.21269,355.0,431.0936
133.02,146.43758,329.0,359.888
130.78,127.96435,283.0,297.50772
127.9,126.50712,259.0,218.95068
125.25,121.40175,199.0,196.39204
125.25,122.472,133.0,171.49443
124.94,123.03314,92.0,142.9229
124.33,125.53209,92.0,145.69206
127.97,130.76138,99.0,125.10979
128.08,131.35197,1105.0,909.6055
122.57,120.849915,6944.0,5315.0054
113.94,112.54937,14248.0,11791.327
86.9,103.28342,19134.0,17286.645
84.35,75.18739,21254.0,20157.35
77.0,76.698654,22423.0,20504.346
72.0,69.89898,23071.0,20380.69
71.0,66.804184,23068.0,20280.773
70.0,61.937965,22731.0,20050.082
81.5,66.28922,21404.0,19943.387
88.0,87.14436,18960.0,19179.713
111.79,102.23956,16689.0,16749.09
128.74,126.26598,13154.0,12355.605
140.0,139.33066,6757.0,6209.8774
163.49,154.84789,1807.0,1843.3593
159.99,161.61757,717.0,416.35886
132.21,141.42432,623.0,446.22906
128.89,126.14047,550.0,444.6363
126.93,119.86897,496.0,379.3513
125.87,120.67648,468.0,359.50296
122.86,121.74933,441.0,300.66284
122.42,121.20054,389.0,218.75177
121.44,121.49196,325.0,221.44601
122.86,121.81509,262.0,163.68138
115.56,123.56357,1021.0,945.67224
103.6,104.502716,6258.0,5753.728
40.0,93.361046,13714.0,12183.996
2.5,34.04477,18931.0,17059.314
0.0,4.0073833,20329.0,20204.969
0.0,4.8052616,21029.0,20293.557
0.0,4.2456126,21653.0,20147.785
0.0,4.2456126,21358.0,20153.727
0.0,4.198466,20518.0,20042.314
0.1,5.032137,19706.0,19805.602
4.31,13.312678,18998.0,19067.258
74.27,32.369705,16562.0,16718.518
109.99,98.325645,12404.0,12931.106
126.34,124.19791,6326.0,6803.9927
134.93,144.0267,1814.0,1926.2845
138.81,137.85545,638.0,617.7559
126.07,127.05797,543.0,590.94446
124.24,119.18398,492.0,512.9537
121.96,117.10906,475.0,459.06937
122.94,116.3998,472.0,461.4659
123.92,119.88217,472.0,435.82925
122.94,118.54597,446.0,410.26135
123.58,118.99099,334.0,314.05322
122.94,123.73945,213.0,232.13902
119.0,119.931206,842.0,978.14905
60.0,103.78233,5241.0,5325.4414
0.65,45.12136,11459.0,11124.729
-0.05,-7.6820498,15161.0,14864.634
-1.21,-7.086025,16489.0,17357.473
-1.5,-2.6875591,17214.0,17125.332
-1.01,-2.7727973,17972.0,17614.336
-0.62,-2.7727973,18260.0,17692.635
-1.21,-2.8199441,17633.0,18269.787
-1.1,-2.314092,17485.0,17175.295
0.0,1.5529528,16697.0,16787.139
5.0,14.499162,15813.0,15456.548
71.14,39.25272,13203.0,12175.025
114.12,96.01467,7476.0,7016.1987
128.76,127.11806,1823.0,2306.4087
130.78,125.188934,617.0,583.2779
128.76,120.98315,594.0,538.65424
127.73,119.257355,577.0,526.4884
123.58,117.09058,532.0,515.87054
117.78,121.09523,489.0,514.27563
115.2,116.74797,434.0,471.4126
114.72,114.5079,381.0,375.49146
